sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004
SUPIR:ava_images___889869,SUPIR,ava_images___889869.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___889869.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___889869.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___889869.png,train,-1.9274453,-0.51992464,0.16548729,-2.0807261,0.81336176
SUPIR:ava_images___891057,SUPIR,ava_images___891057.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___891057.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___891057.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___891057.png,train,-3.5956075,0.54386306,-0.97709155,4.6317396,1.0516356
SUPIR:ava_images___891393,SUPIR,ava_images___891393.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___891393.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___891393.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___891393.png,test,3.5016074,0.94981647,-0.4306041,-0.3040434,3.762939
SUPIR:ava_images___892401,SUPIR,ava_images___892401.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___892401.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___892401.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___892401.png,test,-0.44383255,-2.668913,-2.2861714,-0.83139837,-1.4821231
SUPIR:ava_images___893721,SUPIR,ava_images___893721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___893721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___893721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___893721.png,train,-1.4437412,2.3718135,1.3287811,-2.6763,-1.9702239
SUPIR:ava_images___894290,SUPIR,ava_images___894290.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___894290.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___894290.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___894290.png,train,0.081227906,-2.7025323,-0.8563883,1.4773412,-0.1687569
SUPIR:ava_images___894673,SUPIR,ava_images___894673.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___894673.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___894673.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___894673.png,test,-0.102038026,-2.7848256,-1.0086715,0.29681072,-0.114809155
SUPIR:ava_images___895754,SUPIR,ava_images___895754.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___895754.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___895754.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___895754.png,train,1.3864574,-0.99549174,-1.4739016,-1.1475213,-0.15091962
SUPIR:ava_images___897532,SUPIR,ava_images___897532.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___897532.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___897532.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___897532.png,test,-1.4251808,-0.16958547,0.92951304,-3.3680472,-1.2088971
SUPIR:ava_images___898540,SUPIR,ava_images___898540.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___898540.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___898540.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___898540.png,test,-0.21194708,-0.8953502,-1.35608,-0.71867716,-2.414751
SUPIR:ava_images___898917,SUPIR,ava_images___898917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___898917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___898917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___898917.png,test,-0.3588307,1.1051104,2.0648944,-2.811112,-0.581999
SUPIR:ava_images___900784,SUPIR,ava_images___900784.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___900784.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___900784.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___900784.png,train,0.117788054,-3.2159085,-0.73096156,0.9806684,0.7005207
SUPIR:ava_images___904185,SUPIR,ava_images___904185.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___904185.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___904185.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___904185.png,test,1.7851478,-0.31177616,2.4742389,0.03527403,0.25661272
SUPIR:ava_images___90500,SUPIR,ava_images___90500.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___90500.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___90500.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___90500.png,test,-1.539382,4.61043,-2.2507403,-0.75963414,-5.438221
SUPIR:ava_images___90517,SUPIR,ava_images___90517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___90517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___90517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___90517.png,train,-1.057761,-2.5529597,-0.019216359,1.0764468,1.2971535
SUPIR:ava_images___905379,SUPIR,ava_images___905379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___905379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___905379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___905379.png,test,-0.12633185,-3.3604841,-1.5781696,-0.24851495,-0.12725317
SUPIR:ava_images___906245,SUPIR,ava_images___906245.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___906245.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___906245.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___906245.png,train,-0.78324175,-1.1505857,-0.98061675,-0.7922964,0.10687977
SUPIR:ava_images___906858,SUPIR,ava_images___906858.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___906858.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___906858.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___906858.png,train,4.535098,3.5391896,3.5340676,-0.74101126,-0.78709453
SUPIR:ava_images___907988,SUPIR,ava_images___907988.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___907988.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___907988.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___907988.png,test,-0.024613827,-3.2904992,-0.5923003,1.1558276,0.9372716
SUPIR:ava_images___908100,SUPIR,ava_images___908100.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___908100.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___908100.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___908100.png,train,-1.5910922,-0.8223007,-0.38901758,-2.565897,-0.729142
SUPIR:ava_images___909158,SUPIR,ava_images___909158.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___909158.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___909158.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___909158.png,train,5.3706455,2.3080666,-1.9571395,1.123075,2.1399333
SUPIR:ava_images___909287,SUPIR,ava_images___909287.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___909287.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___909287.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___909287.png,train,6.7897625,2.6842296,-2.2189574,0.90382516,2.6749938
SUPIR:ava_images___909638,SUPIR,ava_images___909638.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___909638.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___909638.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___909638.png,test,-1.2014115,-1.7750597,-0.932985,-0.8591136,0.14689541
SUPIR:ava_images___912034,SUPIR,ava_images___912034.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___912034.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___912034.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___912034.png,test,-0.7453849,-1.1456697,-3.2325966,-1.9488734,-3.6672947
SUPIR:ava_images___912103,SUPIR,ava_images___912103.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___912103.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___912103.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___912103.png,train,-3.0020556,2.5384128,2.9228642,2.0484638,1.0700233
SUPIR:ava_images___912239,SUPIR,ava_images___912239.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___912239.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___912239.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___912239.png,train,-0.2593088,-2.879023,-0.76829934,0.07696718,0.37602016
SUPIR:ava_images___912445,SUPIR,ava_images___912445.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___912445.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___912445.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___912445.png,train,-0.12991424,-0.6618979,1.1632185,-0.85052717,-1.3612607
SUPIR:ava_images___913881,SUPIR,ava_images___913881.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___913881.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___913881.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___913881.png,train,4.287339,2.8237283,-0.5385653,-0.06505579,2.0535955
SUPIR:ava_images___914305,SUPIR,ava_images___914305.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___914305.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___914305.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___914305.png,train,-1.1441181,1.6233032,4.1266136,1.6595154,-1.0267091
SUPIR:ava_images___915877,SUPIR,ava_images___915877.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___915877.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___915877.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___915877.png,train,6.394574,2.083645,-2.096621,0.9537145,4.0605903
SUPIR:ava_images___917236,SUPIR,ava_images___917236.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___917236.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___917236.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___917236.png,train,0.18087214,-3.2654147,-0.6536906,1.2362683,0.9427481
SUPIR:ava_images___917483,SUPIR,ava_images___917483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___917483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___917483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___917483.png,test,-2.598102,3.6244938,1.7795203,0.5540416,1.1183827
SUPIR:ava_images___919115,SUPIR,ava_images___919115.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___919115.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___919115.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___919115.png,train,-2.0227065,2.2848976,-1.3985155,-1.6294078,-1.1795094
SUPIR:ava_images___919777,SUPIR,ava_images___919777.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___919777.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___919777.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___919777.png,train,-0.954784,-2.2119899,-0.80524313,-1.9530548,1.1256912
SUPIR:ava_images___921523,SUPIR,ava_images___921523.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___921523.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___921523.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___921523.png,train,1.689226,2.7619379,-2.604692,-3.3714304,2.7917852
SUPIR:ava_images___921553,SUPIR,ava_images___921553.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___921553.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___921553.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___921553.png,test,-0.019051898,-3.073451,-0.83441556,0.30985197,0.6142
SUPIR:ava_images___921595,SUPIR,ava_images___921595.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___921595.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___921595.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___921595.png,train,7.7178874,4.392316,-3.2673924,-1.2681581,5.2521515
SUPIR:ava_images___921798,SUPIR,ava_images___921798.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___921798.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___921798.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___921798.png,train,0.48140302,3.307288,1.0104506,-2.0005083,-3.4630115
SUPIR:ava_images___922662,SUPIR,ava_images___922662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___922662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___922662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___922662.png,test,-0.06924734,-3.2538867,-0.42295665,1.096858,0.9664521
SUPIR:ava_images___924263,SUPIR,ava_images___924263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___924263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___924263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___924263.png,train,3.580911,2.222245,4.562902,-0.20946497,0.73175395
SUPIR:ava_images___924884,SUPIR,ava_images___924884.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___924884.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___924884.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___924884.png,train,-0.16017936,1.4152267,2.1417437,-0.72432625,-0.106229484
SUPIR:ava_images___92577,SUPIR,ava_images___92577.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___92577.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___92577.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___92577.png,train,-0.8722347,-2.2184858,-1.4414073,-0.31112158,-0.5204498
SUPIR:ava_images___927230,SUPIR,ava_images___927230.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___927230.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___927230.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___927230.png,train,-1.2402681,0.14266372,-0.44661236,-4.043526,0.80554473
SUPIR:ava_images___927475,SUPIR,ava_images___927475.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___927475.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___927475.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___927475.png,train,6.67476,2.4594486,-2.4312468,-0.10581219,5.691868
SUPIR:ava_images___928321,SUPIR,ava_images___928321.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___928321.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___928321.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___928321.png,train,1.1316658,-0.62686086,-1.4738162,-2.0885377,-1.7628086
SUPIR:ava_images___928766,SUPIR,ava_images___928766.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___928766.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___928766.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___928766.png,test,-1.1378134,-1.0261047,-1.4521956,-2.031447,-1.1404579
SUPIR:ava_images___930623,SUPIR,ava_images___930623.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___930623.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___930623.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___930623.png,train,-0.3386292,-2.4192538,-1.0386461,0.59911686,0.079741836
SUPIR:ava_images___930744,SUPIR,ava_images___930744.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___930744.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___930744.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___930744.png,train,-0.33828917,-0.5335052,0.12726039,-1.4877299,1.9202538
SUPIR:ava_images___93099,SUPIR,ava_images___93099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___93099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___93099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___93099.png,train,-0.71669286,-0.77948046,0.80053836,-1.5456973,0.58518934
SUPIR:ava_images___93275,SUPIR,ava_images___93275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___93275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___93275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___93275.png,train,-3.0784001,1.0780046,1.6408834,-2.0401149,0.6779995
SUPIR:ava_images___935639,SUPIR,ava_images___935639.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___935639.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___935639.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___935639.png,train,3.9177763,2.0516517,-1.930434,0.7179507,0.20177203
SUPIR:ava_images___935646,SUPIR,ava_images___935646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___935646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___935646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___935646.png,test,-0.24372001,-2.5292115,-2.2672634,-1.3487891,-1.8747365
SUPIR:ava_images___935650,SUPIR,ava_images___935650.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___935650.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___935650.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___935650.png,test,-1.6913693,2.1088774,-1.5895314,-2.5047455,1.4592801
SUPIR:ava_images___935655,SUPIR,ava_images___935655.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___935655.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___935655.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___935655.png,test,-2.143466,2.013934,0.2407549,1.5624728,-1.6034341
