sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004
SUPIR:ava_images___504637,SUPIR,ava_images___504637.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___504637.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___504637.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___504637.png,test,-10.518667,5.924164,-4.632276,14.284454,-7.239959
SUPIR:ava_images___504996,SUPIR,ava_images___504996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___504996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___504996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___504996.png,train,16.32861,-14.212509,16.259268,-14.022387,-28.997805
SUPIR:ava_images___505381,SUPIR,ava_images___505381.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___505381.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___505381.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___505381.png,test,-8.954695,-10.808603,8.819163,7.904052,27.79796
SUPIR:ava_images___505512,SUPIR,ava_images___505512.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___505512.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___505512.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___505512.png,train,-10.680523,-2.2812443,-2.0881565,-9.979784,-0.15195787
SUPIR:ava_images___505867,SUPIR,ava_images___505867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___505867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___505867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___505867.png,test,13.000862,-11.475866,-26.580072,8.387405,11.154048
SUPIR:ava_images___505951,SUPIR,ava_images___505951.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___505951.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___505951.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___505951.png,test,1.2492313,-10.439318,-8.401462,6.9541774,4.598281
SUPIR:ava_images___510205,SUPIR,ava_images___510205.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___510205.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___510205.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___510205.png,train,-15.580938,9.742986,16.935408,-6.8558216,-1.0851331
SUPIR:ava_images___510996,SUPIR,ava_images___510996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___510996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___510996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___510996.png,test,-8.898136,-11.170044,14.189144,-8.707338,9.841391
SUPIR:ava_images___511927,SUPIR,ava_images___511927.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___511927.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___511927.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___511927.png,test,-15.173923,-15.24564,27.260815,2.1202986,20.932724
SUPIR:ava_images___514634,SUPIR,ava_images___514634.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___514634.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___514634.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___514634.png,test,-7.6433525,8.302111,-9.615653,17.584793,-15.525977
SUPIR:ava_images___516940,SUPIR,ava_images___516940.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___516940.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___516940.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___516940.png,test,19.076466,6.417161,21.049156,-19.258884,-14.54464
SUPIR:ava_images___518000,SUPIR,ava_images___518000.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___518000.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___518000.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___518000.png,test,-22.769524,8.104981,-0.02396807,-3.9612727,6.5068283
SUPIR:ava_images___518489,SUPIR,ava_images___518489.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___518489.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___518489.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___518489.png,train,30.998127,-25.882702,-24.90089,2.3658924,-34.553238
SUPIR:ava_images___519550,SUPIR,ava_images___519550.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___519550.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___519550.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___519550.png,test,7.7901077,0.6038418,6.742954,-8.609058,-0.9467585
SUPIR:ava_images___521592,SUPIR,ava_images___521592.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___521592.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___521592.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___521592.png,train,-30.561083,14.012295,9.184091,-10.646389,1.7624032
SUPIR:ava_images___521917,SUPIR,ava_images___521917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___521917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___521917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___521917.png,train,-30.705757,15.191915,13.947259,-6.8543134,0.52323645
SUPIR:ava_images___522287,SUPIR,ava_images___522287.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___522287.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___522287.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___522287.png,test,-21.958382,10.310045,14.252346,0.042238414,-2.5813386
SUPIR:ava_images___522527,SUPIR,ava_images___522527.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___522527.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___522527.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___522527.png,test,-13.5538645,20.795216,-13.654492,12.726074,-8.363759
SUPIR:ava_images___523548,SUPIR,ava_images___523548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___523548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___523548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___523548.png,train,-8.134426,-39.18467,-20.35029,-45.24787,8.765033
SUPIR:ava_images___523708,SUPIR,ava_images___523708.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___523708.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___523708.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___523708.png,train,-9.375921,-20.255219,31.922895,-1.2201955,21.18439
SUPIR:ava_images___526296,SUPIR,ava_images___526296.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___526296.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___526296.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___526296.png,train,28.831684,-75.216484,40.78702,10.558651,19.393887
SUPIR:ava_images___526802,SUPIR,ava_images___526802.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___526802.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___526802.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___526802.png,train,50.591442,-12.009533,-13.80063,-59.530167,-9.595473
SUPIR:ava_images___526883,SUPIR,ava_images___526883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___526883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___526883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___526883.png,test,-4.2642307,0.9191723,-12.352246,-11.584215,-1.5184443
SUPIR:ava_images___527657,SUPIR,ava_images___527657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___527657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___527657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___527657.png,train,-5.5844803,6.6041994,-16.197557,-2.4560602,-6.4261494
SUPIR:ava_images___533646,SUPIR,ava_images___533646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___533646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___533646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___533646.png,test,-17.688343,5.7857027,-1.0088052,-12.4255905,-0.50984645
SUPIR:ava_images___533783,SUPIR,ava_images___533783.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___533783.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___533783.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___533783.png,test,17.070248,12.061897,-7.5736027,-17.27577,-17.179607
SUPIR:ava_images___534168,SUPIR,ava_images___534168.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___534168.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___534168.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___534168.png,train,-3.6745968,15.372073,-17.786222,11.4374695,-0.9440433
SUPIR:ava_images___534652,SUPIR,ava_images___534652.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___534652.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___534652.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___534652.png,test,-31.603556,17.744768,6.3077483,-5.198036,0.28515404
SUPIR:ava_images___535461,SUPIR,ava_images___535461.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___535461.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___535461.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___535461.png,test,-6.8813305,21.153236,-4.816715,8.86627,2.578765
SUPIR:ava_images___536202,SUPIR,ava_images___536202.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___536202.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___536202.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___536202.png,train,10.794189,15.866871,30.947495,-16.523731,-21.759165
SUPIR:ava_images___536868,SUPIR,ava_images___536868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___536868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___536868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___536868.png,train,41.375347,-10.762302,34.466274,-7.8946147,-47.520092
SUPIR:ava_images___541271,SUPIR,ava_images___541271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___541271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___541271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___541271.png,train,34.403145,35.0707,-8.575298,-3.2629013,22.669983
SUPIR:ava_images___542785,SUPIR,ava_images___542785.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___542785.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___542785.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___542785.png,train,-15.985334,-14.288441,12.561269,12.532646,29.511122
SUPIR:ava_images___546907,SUPIR,ava_images___546907.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___546907.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___546907.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___546907.png,train,25.099632,-10.131622,-21.673914,-30.84522,-9.260724
SUPIR:ava_images___548289,SUPIR,ava_images___548289.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___548289.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___548289.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___548289.png,train,-14.618778,8.519679,-13.478679,-14.27914,-7.588337
SUPIR:ava_images___550602,SUPIR,ava_images___550602.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___550602.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___550602.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___550602.png,train,-19.035622,25.345303,-17.030272,18.550407,0.85091215
SUPIR:ava_images___551335,SUPIR,ava_images___551335.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___551335.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___551335.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___551335.png,train,7.249878,-25.011402,30.420887,-12.020372,0.46039176
SUPIR:ava_images___551945,SUPIR,ava_images___551945.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___551945.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___551945.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___551945.png,test,-10.072767,7.3689957,7.9638014,-13.423065,-4.9678564
SUPIR:ava_images___552732,SUPIR,ava_images___552732.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___552732.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___552732.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___552732.png,test,-18.55529,13.730518,-8.30282,-3.2169948,-4.19195
SUPIR:ava_images___554317,SUPIR,ava_images___554317.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___554317.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___554317.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___554317.png,test,-14.763883,21.24273,-17.607738,17.997461,-1.2117665
SUPIR:ava_images___556360,SUPIR,ava_images___556360.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___556360.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___556360.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___556360.png,train,-19.88012,21.586006,-18.86406,15.82238,-1.7235816
SUPIR:ava_images___557004,SUPIR,ava_images___557004.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___557004.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___557004.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___557004.png,test,-18.248898,23.203852,-16.737648,18.105667,2.6730232
SUPIR:ava_images___558764,SUPIR,ava_images___558764.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___558764.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___558764.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___558764.png,test,37.661976,-44.212234,5.3246126,7.165324,-0.18000591
SUPIR:ava_images___558806,SUPIR,ava_images___558806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___558806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___558806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___558806.png,test,-0.97086906,14.154852,-31.5823,15.959576,-7.420192
SUPIR:ava_images___558845,SUPIR,ava_images___558845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___558845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___558845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___558845.png,train,-21.993845,-7.4722214,10.27405,16.371618,15.113137
SUPIR:ava_images___558968,SUPIR,ava_images___558968.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___558968.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___558968.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___558968.png,test,-6.584694,11.597565,-11.155149,-3.825378,11.372322
SUPIR:ava_images___563618,SUPIR,ava_images___563618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___563618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___563618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___563618.png,test,-31.969547,19.295542,14.822528,-5.4542017,0.014121771
SUPIR:ava_images___564572,SUPIR,ava_images___564572.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___564572.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___564572.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___564572.png,train,-12.603712,1.6284161,-26.251064,-29.136803,-12.351803
SUPIR:ava_images___56702,SUPIR,ava_images___56702.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___56702.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___56702.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___56702.png,train,48.52313,3.9045486,-40.929684,-36.57185,-21.026459
SUPIR:ava_images___569248,SUPIR,ava_images___569248.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___569248.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___569248.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___569248.png,train,-22.107891,8.974833,16.84974,-7.495894,-5.49022
SUPIR:ava_images___571416,SUPIR,ava_images___571416.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___571416.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___571416.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___571416.png,test,-22.437717,-20.091976,29.18097,-10.4716,16.181765
SUPIR:ava_images___572624,SUPIR,ava_images___572624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___572624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___572624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___572624.png,train,26.594795,-59.75155,-9.359528,31.01757,60.164078
SUPIR:ava_images___573838,SUPIR,ava_images___573838.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___573838.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___573838.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___573838.png,train,-11.271557,-5.474497,-13.633532,-12.153057,-5.9663935
SUPIR:ava_images___574657,SUPIR,ava_images___574657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___574657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___574657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___574657.png,test,-10.984997,-1.8968487,-0.8994242,2.456668,9.429313
