sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049
SUPIR:ava_images___221954,SUPIR,ava_images___221954.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___221954.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___221954.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___221954.png,train,-2.6027129,-1.0481985,-0.68592113,-1.6866981,-0.0089408755,-1.5568393,-0.4716534,-0.70556855,-1.6480258,1.5001887,-1.5195792,1.5589347,0.7652646,0.25901037,1.67118,0.08159155,1.2889982,0.16550133,0.29640472,0.58735806,-0.19480452,0.13383466,0.58970773,0.48659348,-0.2494257,0.4088843,-0.43590862,-1.8797386,0.30708328,1.1943278,0.020351723,-0.621444,-0.49551398,0.33235437,0.07001883,0.18698713,0.33030772,0.00075683,-0.3237365,1.3111585,-0.4720441,0.0134679675,0.31354365,-0.5753011,0.1940827,0.048988886,-0.31822678,0.49459854,1.2423251,-2.4443989
SUPIR:ava_images___224288,SUPIR,ava_images___224288.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___224288.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___224288.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___224288.png,test,-1.3653039,0.039180517,-0.46832928,-0.74548876,0.65754056,-1.4524609,1.3578115,-0.2968609,-0.12700906,0.59916764,-0.6936236,-0.48400313,-0.17867598,0.31212372,-0.8735133,-0.5572995,-0.2864912,-0.6061262,-0.9008678,0.3919671,-0.318221,0.4334295,0.14221223,-0.095681526,0.9704606,-0.12198459,0.69170356,-1.0323235,0.060359135,0.38360578,0.24682039,0.41147363,-0.42745492,-0.056582943,-0.7767788,0.034365878,0.025451645,0.8027297,-0.59003824,-0.62254375,-0.72384924,-0.9348463,0.9664365,-0.13889149,0.24249747,-1.1253531,0.20761661,0.20106444,-0.26521003,0.25530553
SUPIR:ava_images___22464,SUPIR,ava_images___22464.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___22464.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___22464.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___22464.png,test,-2.2604287,-0.30057716,0.19475073,-2.7486796,-0.8718657,-0.005358219,0.78097045,-1.7062424,-0.94566166,0.19051465,-1.2705367,1.2006075,-0.06440374,0.109481975,0.8331486,0.12141569,0.99450636,-0.7683897,0.10483187,1.6504171,-0.6970261,0.41096675,1.7271279,-1.0933374,-0.16394112,0.77131444,0.95977306,-0.6663692,-1.1789854,-0.017259017,0.1796582,0.3056299,-1.1486756,0.51132786,-0.5689441,-0.8317652,-0.08173798,0.14212152,0.30941796,0.25852576,0.5987773,0.034380972,0.6825632,-0.6289066,-0.63384223,0.95505637,0.8856257,-0.15563607,0.5075296,-0.8248363
SUPIR:ava_images___224980,SUPIR,ava_images___224980.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___224980.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___224980.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___224980.png,test,-0.89174527,-2.2256806,-0.5348543,0.15784687,0.45850766,0.22658044,0.33991772,0.1339941,-0.48910105,0.042672403,0.36253732,0.046303123,-0.11558172,-0.177344,0.25836915,0.5606271,0.025852725,-0.5406472,-0.7537028,0.3497699,0.04711453,0.5501271,-0.18456581,-0.7300107,0.18370679,-0.13199984,0.6075479,-0.05508998,0.27649206,0.04651697,0.6478735,0.08341876,-0.46471584,-0.36904204,-0.49042362,0.02984213,-0.10337852,0.7037486,-0.32528153,-0.44614846,-0.6212716,-0.5981082,0.5100671,-0.2540558,0.11348644,-0.6463983,0.44263405,-0.49731204,0.12798694,-0.37901074
SUPIR:ava_images___227974,SUPIR,ava_images___227974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___227974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___227974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___227974.png,train,1.8304535,-2.0040689,-0.6149626,1.5393479,-1.597538,-0.2090398,-2.9345,-0.044721827,-0.726097,-0.453897,1.9488251,0.8998856,-0.46006238,0.3033589,0.16242233,-1.1978499,-1.7852098,-0.63119566,0.6346572,-1.2596602,0.52138585,1.0055499,1.6726798,0.22816004,-2.169932,-0.12671992,2.5813699,-0.43245134,-0.09532678,-0.8201528,0.27848262,0.46079612,-0.43657196,0.6490132,-0.2901774,1.1780261,1.8541921,-0.10641861,-1.3639967,-0.22737318,0.4268139,0.50469506,0.49791846,-0.18382949,1.2234389,0.35686904,0.5403842,-0.9506872,-0.65488243,0.5707821
SUPIR:ava_images___22866,SUPIR,ava_images___22866.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___22866.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___22866.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___22866.png,test,2.162441,-2.0329268,-0.9539433,1.4977844,0.59508866,-0.19322073,-0.27150798,0.6444216,-1.2169245,-0.68492377,-1.2180903,-1.5650575,-0.8015904,0.20243074,0.39488176,-0.4809719,0.5688989,-0.7442453,0.034999937,-0.20439833,-0.9524276,-0.45503438,0.40263295,0.40102363,1.0417763,-0.0039691385,-1.0949345,0.666504,-0.6267697,-0.47037107,1.7360439,0.9190607,0.16139233,0.96581215,-0.59868264,0.021108847,-0.9502147,-0.1038813,1.008011,0.05483583,-0.29253548,-0.16938558,-0.08138107,0.7030447,1.0972685,-0.18654335,0.8501022,0.08565078,0.49769482,0.92489886
SUPIR:ava_images___228883,SUPIR,ava_images___228883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___228883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___228883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___228883.png,train,-2.35369,3.2976763,-1.1976168,-2.1363678,-1.6897278,0.6992403,2.8304977,2.108406,-1.6196836,0.66322905,-0.099837065,-1.7959135,-0.69461894,0.30140394,-1.9917676,-0.434582,-0.8199371,-0.28321496,-0.32390013,-0.50644284,-1.783961,-0.045038283,-1.0505948,-0.09278655,0.59847516,-0.305251,1.6966901,-1.9983578,1.3237443,0.19711901,1.7709005,1.4146831,-0.8413582,1.6775731,-0.70159805,0.6391878,-0.03780295,1.0201653,-0.1499905,-0.18437466,-0.83612627,-1.5199493,1.3137583,-0.463692,0.04277183,-1.4343209,1.078947,0.17586997,0.96812284,0.453139
SUPIR:ava_images___229811,SUPIR,ava_images___229811.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___229811.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___229811.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___229811.png,test,-0.10341834,-1.0897782,-1.2955154,-1.869964,-0.44142276,-1.1821622,-0.14449401,0.41179237,1.235615,0.5712097,-0.41279918,0.77772063,0.10636863,-0.41805542,0.45221034,-1.4014511,1.3572019,-0.40554115,0.16391945,-1.0372831,0.6491492,0.4122687,-0.47547275,0.1366698,-0.71538717,-0.08494136,0.95332587,-1.1208189,-0.7222777,1.1326308,0.08609414,1.5960666,0.50505984,0.37620544,-0.22481233,0.045779742,-1.1140225,-0.9282683,0.6997489,0.326105,0.362064,0.58836186,-0.5804777,-0.30282882,0.8220483,-0.62402916,0.03250283,-0.543576,0.14859864,0.5089181
SUPIR:ava_images___231102,SUPIR,ava_images___231102.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___231102.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___231102.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___231102.png,train,0.7749315,-1.026016,1.6119883,-0.25386226,-2.2845879,1.1438776,0.7501159,-4.074327,2.1444304,1.1269377,-1.0854926,1.05498,0.4708388,0.05848123,0.9749952,2.0023427,-1.5180366,-1.547064,2.088937,0.47982466,-0.40754926,-1.1471981,0.84542567,1.035156,2.3726485,1.9939907,0.3293625,0.45712468,0.23588994,-0.0071076453,1.2091656,0.6038908,-2.1193066,0.33865044,-2.0176122,1.9862208,-1.0984799,-0.93034816,-1.1389703,0.09371944,1.0568708,1.4892014,0.79894286,0.09292826,0.16189095,1.7580963,-1.5805362,-0.08710244,-0.94779885,0.77277297
SUPIR:ava_images___232098,SUPIR,ava_images___232098.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___232098.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___232098.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___232098.png,train,-1.2149544,2.5747654,5.20809,-0.7843603,-0.024081767,0.93845946,0.52418894,1.0103165,-0.16602904,0.13244137,0.28496662,-1.7189703,-1.3877296,-1.1185473,-0.73582643,0.6753005,0.7955642,0.9325565,0.5949385,-1.3150274,-1.5982467,-0.26023597,0.53400004,-0.086207494,-1.1196158,-0.46773702,0.24821612,-0.19347414,0.42133266,-0.16618483,0.5028514,-0.22952947,-0.0032670796,-0.17627142,-0.9301647,-0.8447108,0.9946973,0.4148495,-0.94736874,-0.6754555,-0.54084224,0.39349982,-2.1011217,-0.05249233,-0.05104366,-1.0687326,-0.8573524,-0.9876613,0.059559345,-1.1672809
SUPIR:ava_images___232564,SUPIR,ava_images___232564.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___232564.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___232564.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___232564.png,test,-1.8813716,2.541396,-0.6527833,-5.6375847,1.414083,-1.7761387,-0.7165319,-0.76112545,-2.5222125,-1.3535818,0.20927864,0.16931635,-0.16619122,0.25437248,0.659984,-1.9473453,0.3207911,0.49785426,0.050740026,1.2495737,0.69885623,-0.08687198,-1.7436894,-0.5604543,-0.25660032,-0.023887148,-0.61154157,0.36017197,0.91362566,-0.45005977,0.05659321,0.4718087,1.4108403,-0.765762,0.29926363,0.3606476,-0.2553147,-0.37196013,0.0036639124,-0.25300026,-0.78825915,-0.42792562,-0.07326899,0.07916373,-0.7147194,-0.34733635,-0.35498708,0.6212563,0.34508905,-0.17187047
SUPIR:ava_images___232713,SUPIR,ava_images___232713.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___232713.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___232713.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___232713.png,test,-1.5646125,-1.3186612,-0.040403306,0.4192576,0.94470483,-1.1375612,-0.15577821,0.07247025,-0.9600212,1.5345289,-0.51949686,0.70351034,1.5468264,0.07082309,-1.2031076,0.11274055,0.61666596,-0.5294158,0.23706597,0.85000527,0.1496739,0.5480875,0.8543232,0.40182692,-0.2413466,-1.5171362,-1.0775294,-0.26348773,0.33822733,0.18060072,0.5113517,0.9122238,-0.56741077,-0.10599305,1.2717254,0.013991259,-0.6507328,0.503028,-0.40853015,-0.0023488589,-0.11177823,0.6015887,0.90801066,-0.35360637,-0.28771445,-0.807719,-0.35792083,-0.057553023,0.4456298,-0.898693
SUPIR:ava_images___232754,SUPIR,ava_images___232754.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___232754.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___232754.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___232754.png,train,-4.4277534,1.472512,-2.0521407,-1.2161667,0.0042005777,-0.4276799,-0.52729326,-0.7168226,-1.6086869,-1.2251853,-2.2628841,2.3085504,0.39743125,-0.18916613,0.45143533,-1.4538157,1.0106987,0.38890663,-0.074550524,-1.4393326,-0.4827881,-0.10922909,-2.154399,-0.5758052,-0.39822644,0.80246794,0.15005541,2.5200222,-0.30585235,-0.56077325,1.6356642,-1.1193601,1.5626967,-0.15530665,-0.78591883,0.5927906,2.8194585,-1.5823523,-1.7331392,0.630122,-2.2197855,-1.0089611,-0.5473046,-0.8484336,1.016716,-0.54072714,-1.9367367,0.85930973,-0.95985806,0.5706257
SUPIR:ava_images___234610,SUPIR,ava_images___234610.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___234610.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___234610.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___234610.png,test,-1.8869451,-1.2204183,-2.0805917,-2.6330447,-0.38646442,-0.8895948,-0.5783307,-0.871305,-0.9312565,-1.0262364,-1.213933,1.1894195,0.76726395,-1.2778516,1.0621284,0.4954355,0.6653873,0.34489647,-0.0040782876,-0.79557246,0.41829664,-0.1393587,-1.5142187,0.22474717,-0.77092725,0.7132815,-0.34457427,0.6681353,-0.16371883,-0.51625615,1.1030967,-0.012155578,0.5681966,-0.7264776,-0.47960767,-0.47852722,0.5272207,0.25089204,-0.27383378,0.95813847,-0.55644554,-0.09257001,-0.38370684,0.2035743,-0.54097795,-0.3635894,0.36980277,-0.7529077,-0.01565811,-0.09157253
SUPIR:ava_images___235316,SUPIR,ava_images___235316.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___235316.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___235316.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___235316.png,test,1.0507873,1.403434,1.9725473,-2.608882,-1.0732641,2.3400595,-1.1476444,-0.76534355,0.5844381,-0.9424515,-0.48905164,0.5333132,-0.40019298,1.3543171,-1.1506565,0.2328131,0.01679413,-0.68734634,0.5682866,1.1510961,0.04170534,0.8143363,-0.33878824,1.3051103,-0.6199394,0.9535716,-0.3694644,-1.2834777,-1.4748898,-0.85607857,1.3546345,-0.22000793,-0.31978887,-0.275662,-1.256304,1.2967728,-0.26915136,-1.2218127,-0.18466073,0.8587331,-0.12506996,0.17344299,0.58615,-0.8081085,0.38007417,-0.2598098,0.18315236,-0.021426879,0.44117752,1.3240291
SUPIR:ava_images___236877,SUPIR,ava_images___236877.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___236877.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___236877.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___236877.png,train,1.3664342,-0.42059255,0.73491555,-0.26309043,-1.2833388,-0.4498688,0.330654,-0.20536697,1.3167766,-1.305271,-1.9282451,-0.31851667,0.9813846,3.1586785,-0.28679305,-1.4849278,0.19037431,-1.102129,-1.9306433,1.8847766,1.6437551,0.25391018,0.2781394,2.5676491,-0.3733168,0.6161877,-0.30021697,-1.4169519,0.9445222,0.03149861,0.8874874,0.055912644,-0.8585623,-0.21894167,-1.8021061,0.57452,-0.4763507,-0.37938157,-0.20252684,1.1064863,0.30665952,0.57595396,-0.53657013,0.5567515,-0.83873785,-0.01520519,-0.6673973,0.6699149,-0.5645376,-0.61819994
SUPIR:ava_images___240542,SUPIR,ava_images___240542.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___240542.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___240542.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___240542.png,train,-1.4907864,-0.023284435,-0.5584662,0.2752682,1.3599085,0.86334294,0.25569013,-0.4017708,-0.31068575,0.7899921,0.95193195,-1.1283145,-0.48187062,0.8563634,0.12273049,-0.47060308,-0.6966138,-0.96903074,0.09634914,-0.017954629,-1.9463158,0.59311956,-0.621324,-0.7007606,-0.29115015,-0.28714648,1.0585088,-0.8534732,1.3803419,0.08760722,0.60172707,1.0075256,-1.3970723,0.27175283,-0.28712472,-0.27402183,0.44129354,0.4017365,0.08280991,-1.0220164,-0.9815862,-0.88135743,1.3474565,-0.22372662,-0.20056441,-1.3666681,0.41337395,-0.86867815,0.15403017,0.76778436
SUPIR:ava_images___240606,SUPIR,ava_images___240606.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___240606.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___240606.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___240606.png,train,-2.1311247,-0.5145719,-0.6432817,-2.4434323,-0.10799581,-2.9566703,-1.3886554,0.9513712,0.47063637,2.890486,-0.006318629,0.020617545,-1.1695004,0.18652968,-1.2652609,-0.10127951,0.77358484,1.1849145,-1.0297346,0.45768467,0.3465192,-1.9556203,-2.720519,0.78763884,0.8653032,-0.31737334,0.7766596,-1.7327521,0.58936924,-1.2246865,0.254431,-1.245256,-1.3089089,0.74530435,-1.4027089,-0.20964691,-0.924359,0.34726092,-0.027836636,0.17416154,-0.8827575,-0.18934086,0.51417154,-0.99846405,0.41485727,-0.17983684,0.2785917,-0.13815296,-0.53590864,-0.15712236
SUPIR:ava_images___242212,SUPIR,ava_images___242212.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___242212.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___242212.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___242212.png,train,-2.264581,-0.40060568,-1.1465046,-2.2262821,-0.17408794,-1.2002681,-1.0227985,-0.77774787,-1.8134947,-0.009158604,-1.6046379,1.8821447,-0.23681115,-1.1295028,0.5233722,1.3140612,-0.05712738,0.029233366,-1.2351277,0.6901352,1.2936435,-1.2322199,-0.8227789,-0.71621585,-0.29476848,-0.70963,-1.1338711,0.019387364,0.1848614,-0.97475237,0.49299258,0.23015943,-0.39650875,0.5565018,-0.022759974,0.35617816,1.1148703,2.4045804,-1.5450239,-1.4655322,1.3642868,-0.3726765,0.20737797,0.3506564,-0.84774935,-0.5518208,0.79514086,-0.3719787,0.27409527,0.06840108
SUPIR:ava_images___242617,SUPIR,ava_images___242617.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___242617.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___242617.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___242617.png,train,-4.2578926,6.320545,-2.5442362,5.014293,-2.9351065,2.2279248,1.4297075,2.52621,1.1508657,1.5622624,-0.3365329,1.0490813,-0.6513196,-1.2995957,-1.0447454,0.554036,-1.3308595,-0.0230062,1.3630857,1.2524647,0.4325276,0.38397324,-0.97088027,0.35216522,-0.04803618,0.5544234,0.1394099,0.47919333,0.47630256,-0.6745874,0.88392407,0.47926164,0.37590933,0.1955241,-0.5015724,-1.1272964,-1.348165,0.31411606,1.5422077,0.9771036,-0.60664475,-0.108596146,0.104196064,0.89901066,-1.2198749,-0.23223221,0.9265287,0.68305725,-0.44151062,0.17005686
SUPIR:ava_images___242691,SUPIR,ava_images___242691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___242691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___242691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___242691.png,train,3.6768713,3.9864256,3.1205106,-3.4782486,3.2061791,1.9808149,-3.3691368,3.3846495,0.5504622,-1.0841149,-2.3639266,2.7835138,2.8988366,0.7284903,-0.18811226,2.7751076,-1.3440745,-0.10488807,-1.5428075,1.3293269,0.402924,-1.4668372,0.73613083,-0.54564136,1.1707312,-0.25081763,-0.06388998,0.8014935,1.3226534,-0.35518312,-0.95321363,0.9202602,-0.1233978,0.579032,-0.8073554,-0.9062896,0.023019418,0.81368685,-0.6538581,-1.8352566,0.27693754,-0.13717344,-0.21911392,-0.13436192,0.071566716,-1.931912,-0.6146015,-0.29643115,-0.15174025,-0.8327031
SUPIR:ava_images___244245,SUPIR,ava_images___244245.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___244245.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___244245.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___244245.png,test,6.4353724,2.01838,-1.6999806,1.7982302,-3.058753,0.43647426,0.1951761,3.9637668,-2.5713186,1.9701458,-1.0900419,0.44928646,-0.39905596,-0.16897748,-0.090857804,-1.7861887,-1.5771786,-1.1314073,0.4404707,-0.8280319,-2.6852129,-2.911675,0.65295994,-0.15188585,0.024749985,-0.6885807,-0.39248037,1.0603764,-0.7804464,0.5252429,1.9329002,-0.90102804,-0.034884095,-0.3795762,0.5076009,-0.14733046,-0.97110826,-0.33781335,0.98469424,-0.1400196,0.1562853,-0.40959546,0.017196305,0.52324134,0.13981347,0.2599913,-0.668591,-0.15096693,1.0170835,0.23056377
SUPIR:ava_images___24442,SUPIR,ava_images___24442.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___24442.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___24442.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___24442.png,test,-0.2837286,0.09027529,3.4467144,0.5951782,1.3133224,-1.3713621,1.9387789,0.6012008,0.77819264,-1.5840622,1.1226414,-0.23839158,-0.83841926,-1.1938215,-2.3743975,0.93635863,-0.5744367,-1.77768,-0.07620424,-0.56215054,1.5397047,0.30981725,0.11024012,-0.10397255,1.4829319,-0.6205187,-0.62271124,0.54577816,-2.248791,-0.23537947,0.46581504,-0.28731927,0.37727624,0.17754051,0.51187754,-0.75276494,-0.0036975592,-0.5971904,-0.8185537,1.6425567,-0.7929683,1.36913,1.0733606,-0.75884527,0.24009518,0.22735931,-0.15829526,0.59809333,0.16511837,-0.49906427
SUPIR:ava_images___244952,SUPIR,ava_images___244952.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___244952.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___244952.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___244952.png,train,4.9650607,-0.3600061,-0.24924308,2.6617565,-3.143396,-1.4296426,-2.5222948,-1.9512336,-1.3743205,-0.5039961,0.52675635,0.4295513,0.54698724,-1.002154,-0.094670594,-1.335032,-3.4716337,-0.8537371,0.6353298,-0.28839633,-0.9305743,-3.178364,1.5820287,-0.6592943,-2.3204958,1.1023927,1.0294226,0.23651159,-0.5629565,-0.3436907,-0.0026353374,-2.5999167,-1.4142888,-0.36206055,1.2762872,-0.024282128,0.041185632,0.09490292,1.7086185,-0.21475472,-0.75982445,-1.0343521,-0.7719719,0.6685992,0.82990944,-1.3540988,-0.2597917,-0.14921935,1.4271762,0.8111528
SUPIR:ava_images___244964,SUPIR,ava_images___244964.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___244964.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___244964.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___244964.png,train,6.2391977,1.6546834,-1.662605,3.0950193,-4.5274234,-0.15239799,0.44193023,3.1282718,-3.074486,1.5184599,0.59290034,0.49965733,-1.2459453,0.5642785,0.1760777,-1.159735,1.8885086,-1.8171012,2.4066477,-0.6751226,-1.1445884,-2.7910502,-0.19326212,-0.48280323,-0.07709091,0.056268178,-0.58541876,1.4059769,-1.010071,0.56721514,1.4973011,-0.6333884,-0.3418041,-0.84579134,0.27547297,-0.7307726,-1.0199271,0.28900662,0.5846587,0.5722337,-0.13970354,0.3286384,-0.048889652,-0.9731444,-2.2132664,-0.13822204,-0.84369445,0.72226804,1.1792924,0.50626004
SUPIR:ava_images___245324,SUPIR,ava_images___245324.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___245324.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___245324.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___245324.png,test,-1.7324368,1.0546324,-1.3444431,-3.0310884,-2.376862,0.80319273,2.55368,0.31100592,-1.4439104,-0.18562052,-0.235111,1.3941233,0.789048,-0.05020544,0.14641893,-2.3196738,0.46896508,-0.95933664,-1.302603,0.75463444,0.8382275,-0.499238,0.13230067,-0.48402387,-0.60317117,0.7336405,0.09725961,0.0043843687,-0.5809625,-0.2299894,0.73813546,0.76440084,0.28586817,0.13937625,0.2857822,0.849529,-0.1414592,-0.48719898,-0.29452977,0.5676706,-0.20611382,-0.053751856,-0.60182184,0.18874297,0.5903697,-0.5646197,-0.36629146,-0.9321797,0.6567427,-0.028769642
