sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049,vgg_pca_050,vgg_pca_051,vgg_pca_052,vgg_pca_053,vgg_pca_054,vgg_pca_055,vgg_pca_056,vgg_pca_057,vgg_pca_058,vgg_pca_059,vgg_pca_060,vgg_pca_061,vgg_pca_062,vgg_pca_063,vgg_pca_064,vgg_pca_065,vgg_pca_066,vgg_pca_067,vgg_pca_068,vgg_pca_069,vgg_pca_070,vgg_pca_071,vgg_pca_072,vgg_pca_073,vgg_pca_074
RealESRGAN:ava_images___654588,RealESRGAN,ava_images___654588.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___654588.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___654588.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___654588.png,test,-13.671936,5.278722,-17.576902,-4.0312386,7.0998726,7.522188,1.1173635,2.2927341,-0.042910337,-11.856074,0.1377573,-6.2048516,-8.587275,2.1936078,7.9378843,-3.4231577,2.126321,4.197606,-3.3546991,-2.5767446,0.45453763,3.540668,0.77235645,0.00018775463,-0.399459,-2.1164656,2.8010972,4.164161,1.4543622,-1.1450707,-0.3050325,0.52482796,0.8904293,-7.3459153,-3.7035758,1.526265,-1.9475653,-2.4691868,-0.10916901,-4.333242,-0.03846693,2.7859745,-0.13590169,-1.7347519,0.6670408,4.5421724,-0.38754523,-4.7336154,-1.2849054,8.24288,1.6036367,0.860587,-2.989914,-0.14009523,3.4242826,-0.84332705,3.2037785,-3.8671944,1.2723813,3.0469112,1.0336552,-2.9568362,1.9164541,4.7134757,0.63195586,-5.4868445,-2.9254155,3.4465196,-0.6164076,-2.717893,1.083479,0.2003426,3.9162445,-0.6540346,-2.3578267
RealESRGAN:ava_images___654770,RealESRGAN,ava_images___654770.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___654770.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___654770.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___654770.png,train,17.175053,-41.69233,-33.986256,-37.58185,-6.4627237,-18.037695,108.05972,-5.5504007,15.407831,45.85511,-19.73575,15.65313,2.4409668,-114.025986,-12.410003,-12.95794,-26.6367,40.986263,14.982497,10.36634,-13.057161,44.340412,-18.945591,-11.145033,43.451244,-37.155483,28.22894,-21.25438,13.499587,28.254522,15.86071,27.792301,-0.19653285,-28.204214,5.790177,32.119217,11.064691,40.512936,26.875795,29.793808,2.4705415,4.3950276,-22.398762,-0.5701411,28.247711,-21.242184,13.66949,-5.740181,28.60286,5.807153,1.7376975,-8.545014,1.3074565,-0.60598767,6.1260023,-4.533794,0.47008243,-8.254588,3.7769992,2.0685606,17.106602,-12.267736,-5.5929146,0.94648093,-7.8098946,8.282119,1.6618302,0.5473577,-15.1676035,-21.299536,21.944096,-4.387658,-9.588371,-6.731205,28.771616
RealESRGAN:ava_images___65569,RealESRGAN,ava_images___65569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___65569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___65569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___65569.png,test,-9.849083,-25.442692,23.87893,-9.294861,-2.9907353,0.04534453,-12.698189,4.6811423,-6.8741016,12.048912,-15.547916,30.788137,2.8284168,-1.3013641,-3.9241881,-0.86732054,-19.069736,-5.367875,9.466704,25.314236,6.693612,-7.738832,8.964211,12.087777,-9.384519,-1.4027072,10.048829,15.367419,-5.1717253,-1.9003836,-8.967401,-8.488479,-8.347243,-1.2101694,-5.5728164,-9.492264,12.30353,2.1622603,7.9700165,-6.3389244,3.4996338,-17.773987,4.805687,3.2994633,7.2005796,-2.451563,-10.706154,-7.877002,-2.384779,2.2924721,-5.5346866,-3.1712775,-6.6782193,2.1337779,-2.6922677,8.631095,3.7063332,-6.298445,-1.9065953,7.6859713,-9.298721,-5.310695,1.38308,7.3457384,2.704206,1.8462571,2.8581548,-3.8515012,3.3440468,-2.0393872,5.351141,-9.552261,0.71232706,14.788541,-10.247729
RealESRGAN:ava_images___656358,RealESRGAN,ava_images___656358.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___656358.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___656358.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___656358.png,train,-8.96546,-12.306805,-14.170172,-14.000551,-8.485297,-0.15684468,-26.753132,14.079203,5.534986,-9.006817,-2.356458,-2.6214666,-4.4401197,3.387808,15.344839,3.6736283,-13.56899,9.037529,10.893607,9.779543,6.572953,8.197502,-17.680458,-7.5974474,-1.4219604,11.057821,3.0738761,2.6236691,10.929032,-6.283117,-5.690798,-1.574703,2.9977598,-0.09264767,3.6396286,4.3455095,-1.2378416,-4.4132695,-1.7629251,-0.9671674,5.71708,3.5033767,2.425825,-8.041754,10.175418,3.0872371,1.4553092,4.615798,8.034664,-10.476418,0.16936855,5.8548694,-1.6880397,6.520691,-0.21861267,5.009751,-7.564355,4.501682,3.6803696,15.153703,-5.578136,2.5127678,8.861491,-12.38159,0.061128378,-6.317518,-3.3358731,2.106716,3.666703,9.6295595,-2.753071,5.8906393,-1.199746,-4.5930796,3.1446364
RealESRGAN:ava_images___656860,RealESRGAN,ava_images___656860.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___656860.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___656860.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___656860.png,test,-13.203506,13.108908,-7.0884967,-2.993266,4.757329,-1.9495769,-1.0271702,0.8374906,1.5334277,5.4606023,-9.302305,-8.062064,-1.9809222,1.0841812,3.7971072,-1.4677486,-3.771884,2.1944098,1.1965345,-0.8335843,-1.7048397,2.6708717,-6.784998,5.133421,1.61764,-2.7869477,-1.4828292,4.532146,2.6298265,0.90676504,-4.168881,-4.2574744,0.9808057,1.1688104,1.8148756,-0.6511705,3.9752536,3.0076547,0.065211296,-2.4162898,2.3034573,1.1516874,1.3568687,4.6706696,1.0226821,-0.059599817,1.4747669,-5.1532826,-0.97772,0.3892861,-2.2791398,1.6836039,-6.833893,0.68395185,2.1896136,-0.41100144,-1.6353842,-4.4198027,-4.305707,-2.2155268,-2.8173032,1.8098825,-1.4752268,-0.93730336,-1.4356779,1.9487108,-0.3649714,0.75964904,-2.114914,-2.0891573,-1.8460376,-0.9909601,-0.42616367,-1.1122668,-4.8400187
RealESRGAN:ava_images___657745,RealESRGAN,ava_images___657745.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___657745.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___657745.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___657745.png,train,-26.478878,9.240627,7.517464,-0.9444753,3.7193234,0.44917148,-1.2133279,2.5887284,2.7439246,-1.6622137,-5.3776836,-6.668413,2.4064345,5.4196906,-1.3289404,6.661884,-2.4632196,4.3517857,-2.5783277,0.80277705,-0.81769896,0.4659227,-1.8567125,-1.9753417,1.5680485,3.4305923,3.2959828,-2.588707,0.961082,0.83692306,3.7344964,-0.08895615,1.2339165,-2.4134884,-2.4041014,-1.5637352,-3.0592172,-1.156626,-6.4692397,-3.506295,-3.0049071,-4.6894245,-1.0460621,2.4335372,-0.10101867,-4.8805966,-0.5759121,-0.472615,1.8520011,-4.878725,2.0890696,-5.009569,2.3607597,4.7700653,-0.80261207,2.3861861,-6.332689,0.5670701,-3.6035843,-1.9231329,-0.19507098,4.6658425,1.7659643,2.0817647,-1.4305801,2.060238,1.8840406,-4.866364,-1.1617227,-1.2805465,1.768607,1.2274411,0.09509075,2.2906199,-3.9941983
RealESRGAN:ava_images___65885,RealESRGAN,ava_images___65885.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___65885.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___65885.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___65885.png,train,-18.670256,0.18807983,35.679966,-17.438704,5.2446375,-5.0704246,-12.043058,-2.1629007,2.086596,1.8390257,11.798327,13.955637,-1.8026896,1.1335821,-5.318918,10.905582,-7.2884626,-7.5041227,7.389849,-8.716396,-2.3961883,-11.340054,5.8888435,7.907506,1.7229748,1.071675,1.1684915,-11.66187,-10.648557,-1.8692516,4.793871,5.096066,2.4171627,0.5823641,0.7840395,11.261416,-2.6381335,-10.227932,3.6880324,6.239642,3.9882746,-5.0150456,-6.476784,-3.3061929,-13.051352,2.6662843,-0.7837862,1.7445321,-7.0190206,-2.3194063,3.333007,3.911037,6.4445744,-8.196841,-3.5355232,-6.0142426,9.179777,4.222277,-4.5374537,3.2756743,-0.3788669,-8.276955,1.3358376,-0.17579472,3.2389941,-5.162658,3.144305,-3.7756026,-2.2192194,5.578269,8.032779,-6.7772346,0.6270636,-0.44352776,-6.6819263
RealESRGAN:ava_images___659487,RealESRGAN,ava_images___659487.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___659487.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___659487.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___659487.png,test,-15.502014,4.3310595,19.24299,-5.9545293,-2.0081334,10.459381,4.106455,5.8964777,1.2643242,6.9366255,0.3498776,-1.0507,1.5148554,10.407087,-4.8490868,3.6360865,-2.9916105,1.4064639,-1.6311517,0.074156046,-1.5647207,6.6253963,-7.943451,1.5601859,-0.6333407,0.4208548,-5.1439013,1.6737429,0.20886898,6.2489715,4.3046,-3.9627066,4.0362816,2.8675838,2.4555125,-1.2275503,1.2779657,3.4396572,6.604415,-2.1643372,-0.22987723,-0.07006955,2.5378814,3.5102506,5.0129805,-3.324888,2.223866,-0.074772835,-2.8740435,-3.0067787,-5.186425,-4.968977,1.3752544,-3.5344203,-2.5613248,-3.6046653,0.42745224,3.6072521,-0.5711702,0.1810143,1.6995475,0.75556517,-3.726236,1.236978,0.53732395,3.8114896,1.3249302,1.3354442,1.5075879,-5.5768013,0.4924034,2.2556129,3.7685237,-0.2617119,0.28064084
RealESRGAN:ava_images___659669,RealESRGAN,ava_images___659669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___659669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___659669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___659669.png,test,-14.117894,-6.707491,-9.891806,-1.3582482,9.713424,7.7044168,-6.3074775,-4.8084474,5.747606,-8.646104,-0.0012161732,7.2058144,-2.2372975,0.436182,3.7066612,-3.5429783,5.737675,-5.46742,-2.9262214,-0.32544923,-4.613495,1.9998715,-9.108419,0.059813738,-5.3193507,0.6638988,14.184071,0.37188542,8.565222,0.0076812506,1.31201,-0.34023866,6.3760424,-4.5787163,-8.549485,-1.953006,1.7809159,6.093521,-11.592348,1.8677553,-3.8424196,1.3684158,0.27480102,-4.281336,-0.7025628,6.0626025,3.39217,0.28777552,4.036996,3.7492917,5.2535305,0.71822846,-2.0431118,4.2293377,-0.9744117,4.2399263,-0.22364081,-1.1140527,2.1029837,0.9777932,-4.464535,-0.8631022,0.4982276,6.301394,-3.5050044,-3.1676302,-4.636613,-0.00192222,3.730507,0.20741749,5.9178357,1.4986643,-1.4605937,-0.0027222037,0.44848442
RealESRGAN:ava_images___6601,RealESRGAN,ava_images___6601.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___6601.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___6601.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___6601.png,train,-27.411295,13.754662,13.839082,0.07672006,-3.3512385,7.077082,2.498336,1.863584,0.7438381,7.506503,-4.179391,-8.407576,1.884933,1.5740656,-0.56941146,9.186093,5.3890276,3.3132515,2.0534081,-2.1389804,-1.1873945,4.744311,-4.6052494,7.041153,0.61997104,-0.68254244,-3.9856875,-2.5264468,2.174542,2.4649544,1.1046989,-1.2696556,-0.19340527,1.1384406,-1.0589919,0.65228176,-1.061573,5.372444,1.3736854,2.1059113,1.4468102,-2.4293995,-0.39192116,3.87493,-4.0325556,1.4020164,0.8550359,2.3996527,-3.3531427,-2.4033115,-2.2782269,3.4801106,-1.0376049,-3.3260164,1.0250373,-1.4329479,-0.833784,4.605307,-1.8185387,-1.8129041,-0.3727281,3.728845,-1.6870311,0.728367,-5.0049334,4.2104154,-3.885643,3.642866,0.85383433,-1.8594687,-2.016488,4.4442487,2.0073035,1.1200683,-5.917136
RealESRGAN:ava_images___661160,RealESRGAN,ava_images___661160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___661160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___661160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___661160.png,test,9.044582,-18.639534,-20.950048,2.281361,5.370206,-10.739569,16.374537,-3.941825,19.515305,13.165906,-8.6702585,-12.220263,0.20594078,7.0176997,-4.6473455,9.12384,8.214288,0.18650055,-10.541024,-4.3827105,5.5939302,4.240866,5.776829,4.5398326,-9.395333,-2.9570398,3.1894994,-5.3617673,-9.095443,1.7852788,-4.59908,12.378261,-1.7490995,-4.960922,16.250338,11.755521,8.305674,4.7536473,2.482319,1.8411789,-0.3098321,7.7698812,2.9165177,5.6965613,1.8603244,-12.300883,-5.252679,-6.4658613,-6.11788,-9.621545,5.046725,-0.46728832,0.88477707,10.105362,4.9329176,-2.6876879,2.1512191,-0.2736011,7.6892576,2.6023297,0.2175889,-2.7867265,-3.0628564,1.780355,4.240758,-5.197684,-3.1209192,2.7108102,-8.539087,-5.4238358,-8.361236,-0.79028034,2.9035888,12.492285,5.5956326
RealESRGAN:ava_images___661577,RealESRGAN,ava_images___661577.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___661577.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___661577.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___661577.png,train,-13.378311,20.283255,-19.886316,14.79458,-5.1153507,-4.592801,4.4765787,-4.501398,-10.110218,-1.0084398,7.067609,4.424803,-7.888307,-3.5407143,-10.168998,2.3271031,5.52419,-3.3926344,-2.1431515,4.101205,-1.1473838,-0.43827522,6.30853,-9.466437,-1.6243217,-7.73984,2.976341,3.777248,4.284074,-1.8977581,2.4165814,-1.6134,4.1656795,6.0491753,0.5597459,0.058550835,-1.799033,-1.3381135,-3.4495692,1.8254852,2.9266524,-9.221033,-5.531795,2.5454602,-2.7305858,-1.1147602,0.14337134,4.332594,-4.9975877,-2.1809714,-1.9893976,2.3374352,0.34799075,6.712119,-4.468439,-2.2173777,-7.678749,1.7108395,2.9073594,-6.4608817,0.3942871,4.5263844,2.2222667,4.3149467,-0.48430085,1.791197,-3.7761326,-3.7215421,2.7911484,-3.1837764,5.5872507,-7.016248,-1.2009573,-2.7227857,-2.105422
RealESRGAN:ava_images___663657,RealESRGAN,ava_images___663657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___663657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___663657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___663657.png,test,-1.3630867,-16.627995,-8.189553,11.707226,19.948246,18.300856,-7.2708554,-6.2055764,6.126266,-8.358832,-2.7444263,8.668289,-1.0341357,-0.49728462,7.826447,-14.163419,6.718435,-6.2650385,6.705187,1.8128464,-7.2873287,1.6408937,2.0279388,-0.2446295,-4.167996,-6.345556,-5.737986,1.0237736,2.193128,-1.3531295,-6.484401,-0.84778357,1.5134869,-11.875123,3.6838136,3.870183,0.20531547,11.16747,-6.28044,-2.6237905,1.3647761,4.327409,3.8028073,-4.8004007,-4.264181,9.077931,4.767241,0.15041947,-1.2280934,10.732632,-1.0334085,1.5067543,-3.4312255,-2.204863,-2.394584,3.9021504,-4.1163387,3.7460773,-2.8565564,0.22563314,-1.8428092,3.4877977,1.0980412,7.7129564,-1.0130349,0.233482,2.1380565,-2.1927257,0.14472607,-5.9236746,-4.6698966,1.235822,-1.0144062,-7.1685147,1.2537997
RealESRGAN:ava_images___663986,RealESRGAN,ava_images___663986.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___663986.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___663986.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___663986.png,test,-15.061787,-0.7434597,-12.740381,-6.8019066,3.433069,-4.6054544,10.07391,1.499424,-6.0967007,0.73745584,13.58717,8.7079115,1.349381,6.7172513,8.466378,4.5911684,6.023867,-2.3632393,-1.5542456,2.304654,-11.108487,1.7783288,6.0933256,3.3376465,1.56651,-0.28575847,1.2392237,2.7982068,0.8159705,-4.668983,1.6753666,-6.247877,8.482495,-3.2981167,-1.2812645,-2.0180414,1.686004,-2.6014972,-1.6404529,1.7890979,-4.5966883,1.2782124,-2.7458239,-0.4387951,2.7786999,-0.32260084,6.084721,2.392953,-0.5948875,-3.822235,1.3831419,0.22793078,-2.184503,1.6982112,-2.9669864,1.6102933,-0.56948924,0.6204581,-1.0254774,-2.928318,2.9390388,-2.3090467,-1.2139221,6.206545,-0.49172556,-1.7244706,1.1715953,-0.06919709,-2.5001757,-1.2118039,-0.8791503,-0.3545084,-4.955614,0.67991465,-4.373387
RealESRGAN:ava_images___666518,RealESRGAN,ava_images___666518.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___666518.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___666518.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___666518.png,test,-12.387165,18.092474,-9.064861,7.176864,-1.2003064,1.7480061,7.999362,-5.3404317,-2.7042303,-1.62262,6.7815046,-1.6727376,-4.5881004,1.6861093,-0.5222035,2.0921798,0.98735523,-3.3296137,-2.6610742,1.0829844,2.854728,-0.10507703,2.8995087,-0.9377154,-0.8322392,-0.38128823,4.081666,4.8836684,1.2294482,2.674757,0.7737148,0.9831915,2.567638,-0.18866813,-0.89565367,0.19015765,-2.4139025,-1.6572156,4.301156,-0.90897226,-3.2885416,1.2816021,1.2395723,1.4445066,0.87803406,-0.6559166,1.2278087,0.15265036,-0.3928492,1.5111723,-2.0031593,2.032679,-0.75845516,-0.3277061,0.12630153,-3.455514,0.17276111,-0.21588284,1.3675828,-4.555443,-1.715229,-0.55022264,2.4429302,2.2266288,-1.5127243,-3.8870883,3.191712,2.2967784,-1.6492352,-1.9288802,-0.5567887,-1.9445789,-1.0285952,0.66801316,-1.7581036
RealESRGAN:ava_images___667217,RealESRGAN,ava_images___667217.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___667217.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___667217.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___667217.png,test,-2.3664646,0.07603836,-10.74372,-2.795483,-14.774371,1.8132827,-7.6448607,-1.3601706,-6.2884097,-4.101467,-4.735162,8.776167,3.1679797,-2.168346,5.0643506,6.135823,-2.3419824,-4.6597967,-4.4515915,4.407445,5.850456,1.0827909,-0.4747225,-0.5472528,0.121021986,-5.941951,6.6256747,4.1276827,4.1723886,-1.016036,-6.328579,-1.5616776,1.5022541,1.3965394,-4.1671495,0.5689299,-2.365183,-3.0353925,-4.139156,-0.7811307,-1.1870385,0.7180589,-2.1502166,-6.4842997,-1.5150752,6.749119,2.6848278,-2.4523454,4.7271504,4.7805915,1.0589243,0.5135006,-2.070314,0.9452162,1.8813008,4.8102846,3.2264495,-3.3702266,-0.030099988,1.5454216,-6.0501103,-1.0002134,0.73430955,4.1281576,-0.042536974,-9.398788,-2.4121647,-0.16016015,-0.33909976,0.9307451,0.79208577,-1.2228618,0.78316337,5.3753567,3.0179522
RealESRGAN:ava_images___667361,RealESRGAN,ava_images___667361.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___667361.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___667361.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___667361.png,test,-27.05545,1.565239,12.577782,5.789649,10.439871,0.23932731,1.5682502,-1.2366774,4.4277344,-4.961726,-0.060284138,-1.3834283,3.8934212,2.0477402,-3.5833921,-6.5700283,3.0227296,-2.0726752,-3.9587984,-8.461762,-3.030743,0.939224,-4.20402,4.556718,2.5648792,1.3080041,7.4143505,-3.6893945,-0.41855323,1.1314486,4.0066986,-0.9136015,0.23372027,-3.0694556,-6.945801,2.3504798,-1.1536312,-0.9548656,-3.905723,-2.1276271,-3.7324622,3.0626044,-1.021829,-3.030191,0.66150755,4.6317544,1.1124676,3.0098634,-2.6649613,-0.4314347,2.2131534,-1.317456,-0.6549556,-0.004463911,-3.10835,1.4262867,-0.5398103,-1.7672877,6.1720695,-3.1542964,-1.0902886,1.0704079,-2.2223175,4.0270348,-1.434895,-0.8099551,0.50756013,-3.111548,2.00548,1.7057519,2.3032885,1.9831996,3.6177044,-2.8206842,-0.38647008
RealESRGAN:ava_images___668211,RealESRGAN,ava_images___668211.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___668211.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___668211.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___668211.png,test,-13.9351425,5.7829123,-12.56733,-11.1837845,-10.627787,3.633995,-13.831255,8.944514,-0.33126783,-16.266666,-3.2947898,-5.025354,4.3706503,-2.2257895,-2.264153,10.618259,1.8552942,-1.8848703,5.0416884,2.3570178,5.888217,5.363229,-2.3340096,4.714836,-1.1656077,5.341438,4.975547,-1.5314262,1.1503105,6.208687,-4.692621,-6.1482763,-1.5682156,10.457438,-1.4326494,0.45183587,-4.240333,3.1957235,3.04067,5.675731,1.2596636,5.89545,1.6573205,5.8591027,3.7794113,0.41533166,-9.92009,0.31153953,-2.6942093,-2.7682943,3.7133954,-3.1117873,-0.11633873,5.805214,-2.1208756,-0.38055074,0.54905677,-3.256807,3.0613701,1.180572,1.8502121,2.4912083,-3.5966883,2.490913,-1.2246184,-4.41615,5.0281754,2.6646304,-2.5085356,-1.2340446,3.3497148,4.10478,-4.4823008,-0.415316,0.41038656
RealESRGAN:ava_images___66827,RealESRGAN,ava_images___66827.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___66827.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___66827.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___66827.png,train,-19.4207,5.5822973,-15.662484,-0.27781045,7.456999,-2.7159588,10.079885,0.6795508,-3.2044098,-1.9053823,-4.5803447,-3.5779958,0.883774,4.842735,0.7112105,-2.3136978,-2.1903644,1.172034,-2.242002,0.8913717,4.747466,2.0491593,1.7308216,-1.8357757,2.4130638,1.3886133,5.0324697,5.1354513,1.8144611,1.3873509,2.4714715,-0.82019114,1.3777106,-2.0036035,-2.984708,2.609886,2.8731837,0.7098358,0.94229937,-2.592888,-2.9307544,6.7002487,2.4556382,-1.1080339,-2.114852,-2.8619134,1.1140149,-2.2749295,0.3770833,2.37708,3.7170103,-1.7399383,-2.5237448,-2.1221395,1.8212471,-2.3002572,2.0614283,-6.487357,-0.2119925,0.18418312,2.1639185,-1.609757,-1.014109,1.8084643,-1.837728,-1.7241998,0.86524177,2.110189,-3.8229597,-1.0904793,-1.1695046,-1.2313976,4.6396646,1.0956562,-2.0233958
RealESRGAN:ava_images___668340,RealESRGAN,ava_images___668340.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___668340.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___668340.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___668340.png,test,-11.331326,10.3973465,0.077629715,-6.8425136,-10.812966,9.047102,10.058255,-0.116096705,-3.7847042,-2.8491273,0.85311437,3.3575916,1.5150063,-2.538662,-1.1214213,1.2357068,7.2063856,-5.175853,-3.9645457,-6.1658487,0.08122325,5.2836857,6.224459,-5.1822066,-5.245581,-2.1245766,-2.0616753,5.0543747,-5.06184,0.8121221,-9.209844,-6.7811084,2.6169732,1.6650432,2.6514187,-2.9690034,-6.604885,0.2227326,0.7466891,-1.2797818,-2.7407537,-0.4534986,2.6990776,-6.505229,1.1855838,4.097234,1.630943,0.32128346,-1.8466129,4.613573,-2.9652064,2.929799,-0.6554841,-1.6623694,1.4953113,1.1565306,-0.35433513,4.0763407,-3.0812545,-0.11023712,-2.1709094,1.084605,-1.6768417,-2.3031075,-1.898721,-2.9241805,-0.9200053,1.4612104,-3.7009861,-1.4911658,-2.2438478,0.9083462,-0.58436346,0.8945169,0.656919
