sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049
SUPIR:voc_emotic_ava___EMOTIC__COCO_val2014_000000111874,SUPIR,voc_emotic_ava___EMOTIC__COCO_val2014_000000111874.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000111874.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_val2014_000000111874.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_val2014_000000111874.png,test,28.00959,-23.392738,27.33541,5.958472,-40.609627,2.7466297,-9.403843,12.51973,-5.890483,14.308817,-2.9631205,-4.519562,1.2552183,4.9215875,9.993955,19.890734,4.404513,-8.469305,2.1605868,-8.998774,-8.08178,-5.2497716,1.8815539,12.396306,5.833974,7.0984373,1.9276061,-4.592232,-3.281651,-5.8251886,-3.738412,-5.010084,-5.0772038,5.8286757,-14.076481,0.38862205,-3.1335645,-3.3528948,1.3195887,0.33013082,-1.4863542,-3.482614,-10.820036,0.57787,11.123066,6.3761067,1.221467,1.4974343,-5.324195,3.3711936
SUPIR:voc_emotic_ava___EMOTIC__COCO_val2014_000000170000,SUPIR,voc_emotic_ava___EMOTIC__COCO_val2014_000000170000.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000170000.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_val2014_000000170000.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_val2014_000000170000.png,train,22.748867,0.61032677,31.060987,7.685935,-36.268246,3.0400994,15.674431,-19.441376,13.364063,-19.670925,1.591389,-8.712925,6.9013276,1.5595214,26.518967,-9.671777,5.4775186,-7.2020426,8.654482,6.206167,2.7480028,-1.5063752,16.730698,-11.540898,-2.4117887,15.931231,-1.6125674,-0.9354729,-2.6249452,14.064495,-3.7159116,9.178676,-2.7261465,1.8318655,-0.7724071,0.40347147,-2.1084394,-4.3690643,-6.725406,-15.343826,-8.397534,-15.181031,-20.245972,-10.117562,-13.167646,-1.5287323,-4.7466936,0.6322521,11.394218,2.9768727
SUPIR:voc_emotic_ava___EMOTIC__COCO_val2014_000000170267,SUPIR,voc_emotic_ava___EMOTIC__COCO_val2014_000000170267.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000170267.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_val2014_000000170267.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_val2014_000000170267.png,test,5.3572884,-3.5856228,-6.948938,26.319983,-18.351416,-10.363892,-16.553095,-5.1552114,-0.97205245,13.456998,6.5430994,4.228791,-3.5105176,9.275941,-2.2755022,-8.126519,1.3602381,0.67243266,-12.007232,-6.867775,-1.1354766,2.6190095,-1.1577069,-13.634383,0.96598756,3.7285466,4.896716,0.51219404,-0.5090667,-1.3603684,10.237003,3.2399757,-2.2125084,0.46663523,-3.9289515,-1.8247416,1.8482078,1.196173,4.4323235,4.489899,-5.2227774,-0.9722681,5.589536,-3.2654033,-4.444213,-4.474711,2.9135025,-2.2674508,12.336299,-1.9943509
SUPIR:voc_emotic_ava___EMOTIC__COCO_val2014_000000185305,SUPIR,voc_emotic_ava___EMOTIC__COCO_val2014_000000185305.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000185305.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_val2014_000000185305.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_val2014_000000185305.png,test,-21.199833,8.937645,14.845507,4.4437575,-13.02551,0.07072604,-3.3750567,2.9750297,-6.053835,4.472049,-1.5867362,-2.2993839,0.6226651,-1.036142,1.1059133,9.263952,-1.1322622,-3.96591,4.52202,-0.55655885,-2.676007,-3.1970072,5.8592424,0.5791042,3.3656874,0.14777958,-5.130104,-3.965836,-2.8987384,3.3981938,0.6989391,2.1825964,-1.81637,3.1562803,1.6824312,0.4840021,0.2965523,-1.4897785,7.3194733,-3.3523862,-2.0821686,-5.5016394,1.7255363,1.5068057,-0.92199564,-2.0507755,0.77332926,0.6426662,2.3021283,-0.6118597
SUPIR:voc_emotic_ava___EMOTIC__COCO_val2014_000000196141,SUPIR,voc_emotic_ava___EMOTIC__COCO_val2014_000000196141.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000196141.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_val2014_000000196141.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_val2014_000000196141.png,train,9.93367,-21.92072,29.065935,26.91367,-54.889786,-3.8103797,-6.7353854,15.79124,-7.779319,9.65479,-11.461707,-15.970975,16.841469,-6.6678586,3.2126844,11.136113,-0.9960933,8.403799,-3.1905756,-34.133366,7.086871,-17.071278,-4.7834077,20.78982,19.614128,10.217823,-3.6932364,-5.7569637,-18.737709,11.180821,-1.7385261,-14.601312,3.155249,5.6220136,-17.05971,-0.1088531,3.7944016,-11.924379,10.491383,-7.392789,-9.117508,9.970283,-5.2902975,26.438885,6.4231195,19.78643,1.094128,-11.023414,-22.69049,18.393312
SUPIR:voc_emotic_ava___EMOTIC__COCO_val2014_000000219737,SUPIR,voc_emotic_ava___EMOTIC__COCO_val2014_000000219737.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000219737.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_val2014_000000219737.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_val2014_000000219737.png,test,7.6039734,-8.385342,15.62419,-3.6109505,-22.19968,17.26392,-2.3303819,5.073082,-4.068581,15.871074,2.168092,7.4866123,-8.882677,13.583097,4.453735,13.132752,12.482813,-0.9147612,0.5317178,5.470395,-7.360503,7.6041236,1.8240743,0.68965197,-0.91131544,3.0166152,5.6145725,7.46962,-10.439754,-5.8030467,-2.0058308,-8.525547,-0.46859574,1.3829539,-13.863706,-2.9378912,9.484051,5.8868256,7.6055574,-2.5722609,-11.303669,-7.410857,-0.7615062,-2.5187798,9.830538,-0.60735744,-6.0625052,1.6365504,1.7977961,-0.86032635
SUPIR:voc_emotic_ava___EMOTIC__COCO_val2014_000000263969,SUPIR,voc_emotic_ava___EMOTIC__COCO_val2014_000000263969.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000263969.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_val2014_000000263969.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_val2014_000000263969.png,test,0.57372665,-0.9765358,-7.975462,32.76043,-13.093649,-10.0998535,-15.750032,-7.0992436,5.2858367,18.396427,-0.51535964,8.848653,4.201138,1.5004067,-13.532964,0.06307459,4.551551,3.4845786,3.848558,0.4816451,-3.197226,6.228168,-2.9677167,-9.192921,4.543234,6.902926,-7.387898,-0.046461165,8.104593,-1.8457528,-6.0655155,-7.926289,-2.735412,3.0137749,-1.2712235,5.7346816,3.9663248,-1.5279131,-3.6929874,-1.709265,2.7032394,-0.772357,2.6079612,-3.6090736,6.8786783,-1.7042819,-0.06504226,-5.7485514,10.538103,-5.8209295
SUPIR:voc_emotic_ava___EMOTIC__COCO_val2014_000000542024,SUPIR,voc_emotic_ava___EMOTIC__COCO_val2014_000000542024.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000542024.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_val2014_000000542024.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_val2014_000000542024.png,train,22.332298,-24.094036,29.314898,14.386663,-41.35603,-8.462763,-5.2568946,-1.9415634,1.0582538,22.884644,-10.468922,-10.071135,3.2836614,19.71155,7.5105863,-0.3659072,23.261463,11.884497,-11.817992,-16.170938,10.965882,-13.684544,6.9771724,-4.908069,26.523697,18.370176,-3.0521553,-3.5006342,-12.294711,7.129409,-0.6492598,-20.902168,-0.06709677,-5.1631436,-22.340853,-6.464381,-6.9732914,-20.914537,-2.7347221,-5.301757,-9.353263,0.386828,-4.9034333,-13.778233,5.4792805,6.568017,-2.8004456,-6.691042,-12.675066,9.205337
SUPIR:voc_emotic_ava___EMOTIC__COCO_val2014_000000562243,SUPIR,voc_emotic_ava___EMOTIC__COCO_val2014_000000562243.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_val2014_000000562243.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_val2014_000000562243.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_val2014_000000562243.png,train,-9.438259,18.447979,-16.819773,19.224375,-16.210793,-17.454924,1.9895582,-8.755037,-23.010025,1.2293427,5.883582,3.326313,-6.5019774,-8.56059,-7.1209445,-0.78974724,-4.557294,-5.7705255,0.48277724,5.6854944,-5.4237814,-3.3246946,3.047718,-14.7374935,-0.08644748,-9.3753605,-1.1034583,7.2800403,-0.9553324,4.0877852,-2.0335555,0.46069548,0.17411539,-1.4111322,-5.678914,-2.3128011,0.83676636,4.3192153,-0.23502111,-2.587115,4.5261884,-0.06666875,5.7161517,1.2912831,-8.463353,-5.8658648,8.216371,1.1874354,-1.791723,6.8549056
SUPIR:voc_emotic_ava___JPEGImages__2008_000021,SUPIR,voc_emotic_ava___JPEGImages__2008_000021.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___JPEGImages__2008_000021.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2008_000021.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2008_000021.png,train,9.164547,-31.643036,35.39693,-25.585026,-26.445139,-22.563538,15.393873,4.3087726,-8.725655,19.987755,-23.65357,6.05935,-9.138178,5.040308,10.370205,-10.038777,16.593122,-3.730033,-13.967098,2.4913676,5.7303925,5.317988,4.483752,-12.469591,-4.817082,-6.61328,-11.997076,1.4745005,-16.096878,-4.6198754,-7.3115063,6.3869696,7.40689,1.5275887,-2.4919438,2.3188672,-9.305208,-0.121600494,10.135108,10.928313,-6.3704424,4.613546,-3.195612,-11.124429,5.84385,-2.7218692,-4.871102,0.92241967,-4.529464,0.4507349
SUPIR:voc_emotic_ava___JPEGImages__2008_003883,SUPIR,voc_emotic_ava___JPEGImages__2008_003883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___JPEGImages__2008_003883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2008_003883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2008_003883.png,test,-1.1429348,-9.162806,11.601926,12.567097,-10.535863,-0.49911198,-1.5601668,3.4141796,-1.0267031,4.3973303,-2.303194,1.3222251,1.9339521,-0.6851212,-4.132708,-3.365694,2.6759348,0.26745677,-11.219019,-5.956311,1.5782177,8.122401,-3.902607,-5.0610666,3.4377751,4.8443313,-1.2872875,-4.305743,1.6772497,-1.2750741,3.9055984,-3.5445638,3.1586843,-1.1718551,-2.7228978,-2.923002,-2.6171284,-5.4448657,-1.4351873,3.2368164,-3.3682866,3.7134793,-3.0930605,-0.37412655,-2.0875528,-6.4917874,5.222755,3.9148498,5.7570896,1.2621272
SUPIR:voc_emotic_ava___JPEGImages__2008_005767,SUPIR,voc_emotic_ava___JPEGImages__2008_005767.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___JPEGImages__2008_005767.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2008_005767.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2008_005767.png,test,-16.434444,-2.580019,-1.7128955,11.003414,9.4149475,11.450956,-2.8074431,0.14355278,10.63125,-1.73697,1.5112722,-2.3529236,-2.4366155,6.4652534,-1.4657195,1.6693373,5.500068,-3.1210055,-0.8840781,-2.6328099,-7.8717957,6.7846475,-6.798154,3.5634913,-2.2857404,6.1338334,3.0756679,-4.377307,-2.8471532,-1.9023668,1.896219,0.40293285,-1.4346576,-6.9504724,4.3383164,2.0787256,1.4624902,0.7546832,0.081427574,-4.4973745,0.123787165,-0.44270313,-2.3322883,-5.3826184,3.6875958,-6.0035634,3.1966302,-4.1259646,1.6182455,-3.8378062
SUPIR:voc_emotic_ava___JPEGImages__2008_005847,SUPIR,voc_emotic_ava___JPEGImages__2008_005847.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___JPEGImages__2008_005847.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2008_005847.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2008_005847.png,test,-5.1972103,-6.6649685,-5.613477,-2.0023,-4.1169167,-8.5306,0.20781231,-5.817823,11.579052,1.4123077,0.31592274,-3.9332504,7.3910747,4.0149207,-0.03433484,-4.2759,5.7065654,-5.3385186,-3.3337502,-0.51923466,0.14960074,1.8031442,-11.1110735,1.1748106,-2.975094,4.257108,1.2132264,-0.112935364,-1.204868,4.4795203,0.32870984,12.136974,-0.2670173,0.4489962,1.1848953,-0.6432266,6.6197963,-6.419392,1.7517464,3.2803202,1.7312398,3.086476,-0.5438446,4.062994,2.5990934,-2.2558243,-7.0241127,-1.445627,-5.041815,0.96578187
SUPIR:voc_emotic_ava___JPEGImages__2008_006136,SUPIR,voc_emotic_ava___JPEGImages__2008_006136.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___JPEGImages__2008_006136.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2008_006136.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2008_006136.png,test,-3.3526134,-28.738636,12.171079,19.025808,11.589664,-1.3423816,-4.4786706,1.9866736,-0.1915853,5.4852877,0.97861695,12.964628,9.43962,-2.745303,-7.534109,2.1712127,1.1796293,-7.4556904,-14.629302,2.6147234,7.208969,18.123852,-5.056793,-3.8281608,12.463206,9.472713,0.39506158,0.45528567,5.873849,-5.8941913,-1.6529732,4.489736,-0.7176918,3.5261312,5.1338,-6.703471,-1.1117364,0.0043005273,1.8581297,6.196825,-0.5240178,2.2650197,-2.3169045,-7.586915,4.9383464,-6.09292,7.5856133,6.4766116,10.566021,-5.839588
SUPIR:voc_emotic_ava___JPEGImages__2008_006991,SUPIR,voc_emotic_ava___JPEGImages__2008_006991.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___JPEGImages__2008_006991.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2008_006991.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2008_006991.png,test,32.216557,-0.5224304,26.064741,13.219103,-15.835038,2.8507125,-6.9096856,-8.213567,4.3080783,-29.44685,-1.1914907,3.008812,8.211068,-4.396453,14.002126,7.6625996,7.0829983,-0.16922832,-4.9056883,-9.650053,-2.4363682,-4.112822,-14.49873,8.946947,6.341134,5.493063,-4.7253275,-1.5653214,-5.558119,22.114046,-0.642241,-4.807447,-7.1739426,-3.0429091,-4.573603,-0.9251311,-7.395378,-0.730782,-1.1676993,-1.3699251,0.9504404,-0.9081998,-15.561274,-1.2734225,4.8155727,-0.3803488,-7.1505756,2.1466713,-4.736236,-4.9395275
SUPIR:voc_emotic_ava___JPEGImages__2008_007452,SUPIR,voc_emotic_ava___JPEGImages__2008_007452.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___JPEGImages__2008_007452.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2008_007452.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2008_007452.png,train,9.133163,-1.7634315,4.3513846,16.27076,-24.289852,9.091568,-6.7892976,-3.2115035,-2.845218,5.380315,10.781182,1.2275615,0.078458786,-0.3361188,-0.2741905,6.776467,-0.38901377,-8.96263,-5.6461964,-15.702315,-9.984387,-4.4201775,2.3492846,2.2822127,3.5733714,-2.6477163,0.35708204,-5.134003,-1.731198,1.6794579,6.8439693,7.7312336,-11.781858,-14.051308,9.026132,-2.6878626,8.294924,-3.2333357,6.6771355,-4.3619127,-9.167089,-2.374307,-1.3693153,-16.39455,2.464841,1.8506761,5.4841013,-6.3381977,7.3700705,-5.8762965
SUPIR:voc_emotic_ava___JPEGImages__2009_000990,SUPIR,voc_emotic_ava___JPEGImages__2009_000990.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___JPEGImages__2009_000990.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2009_000990.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2009_000990.png,train,7.609844,-69.67432,51.019993,26.22545,33.114117,-17.439089,1.4397206,16.361837,-13.897789,-12.234547,31.267096,-19.493193,-14.352299,-17.589788,-29.56744,2.6996224,-1.9753251,-4.18903,0.5176319,-9.280686,11.617732,12.970905,-3.9249315,-5.706595,-18.895573,-4.612363,20.12033,28.175543,40.141502,-1.8007928,-5.5282006,-31.279776,-27.75525,24.714449,4.6013412,11.1846285,-0.5904479,16.894775,51.914654,-65.971634,19.321014,-17.759846,-22.02386,-0.24877954,-10.405724,-3.1138363,-35.81732,16.896885,8.267381,-20.875294
SUPIR:voc_emotic_ava___JPEGImages__2009_001319,SUPIR,voc_emotic_ava___JPEGImages__2009_001319.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___JPEGImages__2009_001319.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2009_001319.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2009_001319.png,train,-11.758337,-22.737354,-0.6810827,14.23712,-1.3913167,-10.672289,1.1904764,-3.6093178,5.879208,13.86667,0.8672521,19.642666,8.33922,5.950683,10.98129,-17.115025,2.7207565,-3.8990645,-9.4659605,-10.008697,-5.4235706,3.5146801,-0.6776906,-5.8066974,0.4058479,7.16741,14.796443,-9.342123,10.669605,-1.7222897,12.727299,4.19079,-6.9798546,11.817418,-2.2986643,-0.695523,-0.41455412,0.50229967,2.9202027,4.355029,2.7404118,0.795075,7.049738,-12.169972,-0.43483686,-13.088953,-3.741179,2.6584,8.170392,-1.5050247
SUPIR:voc_emotic_ava___JPEGImages__2009_003122,SUPIR,voc_emotic_ava___JPEGImages__2009_003122.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___JPEGImages__2009_003122.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2009_003122.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2009_003122.png,train,39.410213,23.873335,31.014828,26.333906,-31.237143,51.77189,-4.6105494,48.027477,25.822584,-1.262592,39.93219,2.337163,8.983854,5.7240787,-5.861571,26.852314,-8.31447,0.9066739,6.102411,4.8946285,14.195176,-21.85012,-3.780828,1.9074383,7.149109,-28.610632,9.3679285,23.892534,13.021868,-33.97321,4.5550604,-4.684854,-39.43845,24.60125,25.420395,-11.623098,-16.52048,12.730085,5.111933,35.22306,-26.580055,-0.8719826,-47.22626,-5.1493664,18.767769,23.939167,17.46228,15.942974,-12.4240465,28.611734
SUPIR:voc_emotic_ava___JPEGImages__2010_001584,SUPIR,voc_emotic_ava___JPEGImages__2010_001584.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___JPEGImages__2010_001584.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2010_001584.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2010_001584.png,train,-23.815952,12.873438,8.1661415,-1.2655952,-6.6377544,8.634678,-1.1467643,5.121581,-1.8927817,-10.917048,-7.7768145,-2.9140534,2.196749,-6.0095034,1.1531792,2.0566885,2.5696454,0.5219457,6.5955973,5.7443705,2.5855067,0.8318051,1.163058,-2.800438,-6.4559817,4.592263,0.25982752,-3.9149156,-0.17095077,4.6931906,-3.3640387,-4.6149054,1.1974838,3.7740378,8.35689,-2.3771484,-11.1192465,4.83889,3.118071,0.5455502,-2.2686865,1.980156,3.8741164,2.0882878,4.1630116,-3.262149,1.1534309,4.8081646,-1.9460113,2.6002774
SUPIR:voc_emotic_ava___JPEGImages__2010_002073,SUPIR,voc_emotic_ava___JPEGImages__2010_002073.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___JPEGImages__2010_002073.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2010_002073.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2010_002073.png,train,-7.9162483,-26.918652,25.381933,18.171108,27.518513,8.458097,2.1900766,-0.29645476,-10.120398,-2.1625009,7.610774,-3.670034,-3.1053827,-1.7386303,-22.595814,-5.3169107,5.0832415,-3.1597986,-14.658636,-4.7939825,2.3980005,18.454342,-6.1269674,3.8171287,-1.235713,0.31842464,2.962414,-2.6060643,-3.4260588,1.967061,1.996711,1.8253982,4.764591,12.995627,2.4330816,-7.7837744,1.1873244,5.4033604,7.5967646,-5.83713,3.0468216,-1.1524625,-3.9785738,4.1943455,7.0766335,-9.917898,9.796046,-3.0074081,14.081296,1.806066
SUPIR:voc_emotic_ava___JPEGImages__2010_003970,SUPIR,voc_emotic_ava___JPEGImages__2010_003970.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___JPEGImages__2010_003970.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2010_003970.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2010_003970.png,train,58.348072,10.501165,31.818811,3.0182753,-22.360313,4.390862,21.00793,0.34290367,28.13609,0.594857,0.4749725,-3.4667954,-27.215094,-21.352694,14.234289,-2.5866423,-18.627182,-7.7981067,4.3867745,4.832388,33.46452,-4.0406437,20.646978,-37.08631,3.1665788,11.586826,30.233915,-34.01663,27.501575,5.9276633,-9.799469,-1.2273482,3.4439576,-19.04899,19.654596,-37.602146,2.2340956,37.732727,8.044529,10.841695,-1.6268156,9.113028,-19.665543,-3.651493,9.902773,-10.315392,10.769651,-3.913117,0.034323335,11.045683
SUPIR:voc_emotic_ava___JPEGImages__2010_004576,SUPIR,voc_emotic_ava___JPEGImages__2010_004576.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___JPEGImages__2010_004576.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2010_004576.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2010_004576.png,train,2.5484867,-22.090279,17.913296,-3.613346,6.834696,29.004457,-6.8545785,-7.9429755,-3.1112742,1.8135452,8.017697,10.021939,-3.0442333,2.8299685,-4.426002,4.074602,10.679935,6.890146,5.765845,10.033553,-3.4567304,19.783995,1.735807,14.063209,-1.2970839,1.4658885,6.973101,-2.7269282,8.535966,0.48495793,7.595353,0.6749308,5.662487,-2.7369118,6.316724,1.0267808,-4.234536,4.383125,1.0632277,1.7554077,1.516551,-10.791092,-7.7472506,3.0632477,-0.7323618,-0.42844766,11.406825,2.188692,8.83226,-10.131396
