sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024
SUPIR:ava_images___746213,SUPIR,ava_images___746213.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___746213.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___746213.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___746213.png,train,-0.4734875,1.1156309,-2.7019012,-3.607551,-3.6017811,0.5134033,2.381655,1.7219139,-1.045044,0.714073,-3.502095,-0.042010695,1.6260731,-2.1663942,0.9099767,0.01158483,-2.083312,1.0637525,0.34447807,-0.7849423,-0.20809665,0.077079356,-0.3255445,-1.6416758,-2.7138689
SUPIR:ava_images___747071,SUPIR,ava_images___747071.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___747071.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___747071.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___747071.png,train,5.2437754,2.46853,-0.9082433,-0.38463473,3.0687118,-0.2731446,1.2205551,0.056547284,0.5569436,-0.8069673,-2.7473109,-1.5420921,0.1155003,-0.048863858,-0.44875693,-0.13410448,-0.63155663,0.36339286,-0.30330843,1.6969335,-0.6718767,-0.9335799,0.46740118,1.8398268,0.48979476
SUPIR:ava_images___747263,SUPIR,ava_images___747263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___747263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___747263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___747263.png,train,-0.043730065,-3.164711,-1.3526444,-0.026131213,0.25722057,0.15167546,-0.7016645,0.9319171,2.135126,0.47906741,1.1177189,-0.9746294,-0.66282594,-0.3709689,0.3569675,0.7817346,0.9165331,-0.4906976,-0.30822787,-0.016599577,-0.464032,-0.5073101,-0.37434223,-0.07474301,-0.5669458
SUPIR:ava_images___748479,SUPIR,ava_images___748479.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___748479.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___748479.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___748479.png,test,-2.3507073,1.0672634,-0.030094683,-3.8632803,0.20761502,-1.5814391,-0.7855418,-1.168971,-2.2150974,0.13285649,-0.28294986,1.3295345,-1.1645403,-0.7558507,-0.49937004,-0.21433261,-0.25917977,0.10649145,-1.1794014,0.28659552,0.569474,-1.039175,-0.693136,0.5869036,0.44262218
SUPIR:ava_images___749203,SUPIR,ava_images___749203.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___749203.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___749203.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___749203.png,train,-2.6877487,2.045972,-0.22694945,-2.7845178,-1.3929646,0.42989123,1.1070395,-2.1162653,-2.2214823,-0.15599087,1.0709031,-0.507993,-1.7184451,-0.23001297,0.7425505,1.3445065,0.66232574,-0.6421341,-3.0842724,0.100537434,0.026225783,-1.340631,2.215486,0.6442135,0.31415564
SUPIR:ava_images___749905,SUPIR,ava_images___749905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___749905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___749905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___749905.png,test,2.8052135,0.030005217,0.77732295,1.2186291,-4.1368904,-0.6145679,-0.8519658,-2.24501,-0.53887427,0.23391497,-2.322336,-1.588697,-1.0971413,0.24277456,-0.45087272,1.3730565,-0.8567854,2.6703694,-0.4851514,1.9328325,-1.1310943,2.3756952,-0.20589785,-0.35466787,1.4107169
SUPIR:ava_images___7513,SUPIR,ava_images___7513.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___7513.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___7513.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___7513.png,train,-3.6262946,1.2016819,-2.4450872,0.08457333,-0.25347847,0.30774224,-0.19849232,-0.8405951,0.26014394,-0.43559575,1.2087113,-1.5751512,1.3268077,0.8396915,2.8359644,1.7579517,2.4931588,-3.0058405,-2.025727,-1.315727,-1.176139,-0.38385707,3.4827483,-1.4642305,-0.5294644
SUPIR:ava_images___751750,SUPIR,ava_images___751750.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___751750.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___751750.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___751750.png,test,-4.82742,2.1322534,-1.0910387,2.403242,0.41126078,-1.8001572,0.0416293,-0.19092456,0.504091,-1.7095985,-1.1571915,1.2184875,0.6554237,2.6651523,2.8452055,-0.560831,0.14074315,1.3656789,-0.00056066737,-0.14563334,-1.2289324,-0.09243083,-0.58171487,0.14628302,-0.88759625
SUPIR:ava_images___751927,SUPIR,ava_images___751927.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___751927.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___751927.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___751927.png,test,-0.3573692,-2.9648676,-0.85999304,0.45050853,0.4646519,0.40139014,0.08257595,-0.014194068,0.22085893,-0.21151865,0.23212686,-0.16448662,0.26591116,-0.21947357,0.49219498,-0.0035319366,-0.018641807,-0.4033664,-0.19720873,-0.09727071,0.05434779,0.31988743,0.22946502,-0.14981455,-0.20952591
SUPIR:ava_images___751963,SUPIR,ava_images___751963.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___751963.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___751963.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___751963.png,train,8.146799,5.2128124,-2.826861,0.25717622,-3.0104415,1.3965192,0.9184198,1.9489166,-1.2347878,2.7446854,2.0506186,1.309864,0.29338032,0.18445648,-0.37673205,-1.0154979,-2.269102,1.7556808,-1.3073326,1.5514725,0.021173649,-0.5265064,-0.08743457,-2.5532331,-0.59827274
SUPIR:ava_images___753995,SUPIR,ava_images___753995.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___753995.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___753995.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___753995.png,train,-4.2524343,1.3288167,-1.244632,1.896318,1.5713246,-0.42353284,-1.6120887,-0.06342727,-1.1528342,1.2699447,-1.5459793,0.96582204,-1.9170485,1.1862389,0.27765092,1.2231673,-1.2198937,1.157137,-0.41626918,-0.98945045,-0.69212246,-0.68246126,0.30702364,0.655067,0.2150401
SUPIR:ava_images___754520,SUPIR,ava_images___754520.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___754520.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___754520.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___754520.png,test,4.693791,0.6292975,-0.17679137,1.9661833,-1.1636484,-1.1201786,-0.08630411,0.46268827,-1.1392488,-0.69741195,-0.93264395,-0.88271856,0.46420246,0.6715882,-0.33859086,-1.3907454,1.688141,-1.181366,0.3849999,1.931591,0.7087867,-3.215866,0.50974756,0.81041706,-1.1818833
SUPIR:ava_images___755220,SUPIR,ava_images___755220.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___755220.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___755220.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___755220.png,test,-0.122357376,-0.6183126,-1.3054972,-1.6379052,-1.5513849,0.10601401,-0.28088272,-1.9135493,0.43264955,0.32943794,-1.4674737,-0.40560392,-0.05526465,0.39104825,0.25207558,-1.6483423,-1.0274172,-0.3511888,1.2771517,0.20190668,-0.598336,1.411285,-0.9635358,-1.7270821,1.0436101
SUPIR:ava_images___756512,SUPIR,ava_images___756512.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___756512.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___756512.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___756512.png,test,-1.1987687,-1.8440868,1.5713861,1.3349541,1.4913385,-1.4856828,1.0161178,0.9334421,0.33811098,-1.0859312,1.4524634,0.6069841,-1.1233374,-0.25977924,-0.12788498,0.0885409,-0.9409808,-1.0537821,0.10616986,-0.22024682,1.7338283,0.5850327,-0.14136729,0.2158397,0.9088321
SUPIR:ava_images___756540,SUPIR,ava_images___756540.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___756540.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___756540.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___756540.png,train,5.5372257,1.9588039,-2.7917464,-0.41301608,5.3299494,-0.08799255,2.6838818,-1.2835001,1.2983785,1.9517587,0.20287961,-0.05658567,-1.8295507,-0.36458242,0.3807882,0.6500774,0.7399454,0.4723129,0.1604513,-0.86984724,0.5159144,1.7085822,-0.6753068,0.8233782,-0.23608987
SUPIR:ava_images___758038,SUPIR,ava_images___758038.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___758038.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___758038.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___758038.png,train,6.430439,3.3324974,-1.3686371,1.2586557,0.64283293,-0.28135097,0.51454514,-1.1663846,-0.32788172,1.0498812,-0.58212143,0.541599,-0.16819403,-0.6213176,0.86683047,2.5735264,1.5219564,-0.20253706,-0.6570806,-0.3581828,0.21212259,0.5208801,-0.38830948,0.008146301,-0.048247255
SUPIR:ava_images___758367,SUPIR,ava_images___758367.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___758367.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___758367.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___758367.png,test,6.666165,2.1123903,-0.6498378,4.009787,-4.617731,-3.287795,-2.7266204,0.29742023,-2.8409474,0.31024283,1.6361272,0.54733884,-0.50172865,0.7346403,-0.12497562,-0.44014964,1.7995636,-1.2815113,-0.09086218,-0.8437716,-0.08915039,-1.3298585,0.27405933,0.4665519,0.089322686
SUPIR:ava_images___76597,SUPIR,ava_images___76597.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___76597.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___76597.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___76597.png,train,0.02862715,-1.8631766,-3.5232444,-3.0463157,-2.5335128,-2.999003,-1.4983602,1.6940223,7.4656887,2.9425507,0.03125304,-0.7731388,0.07484555,0.5913812,0.4826892,0.3823206,2.768849,-0.3148831,-1.1866933,0.80075413,-1.6934297,-1.9342091,-0.4268794,0.2126972,-0.1844759
SUPIR:ava_images___766167,SUPIR,ava_images___766167.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___766167.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___766167.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___766167.png,train,-1.2630306,2.2765763,-1.7033112,-3.734105,0.16092998,1.1243533,1.2309735,0.14842674,-1.7272415,2.5091517,1.8832915,1.9202347,-0.8999804,-0.27548814,-1.1869457,-1.5298636,-1.4498782,0.33369288,-0.1499821,1.4136811,-1.090333,0.44124037,-0.3568456,0.016256139,1.3184077
SUPIR:ava_images___766739,SUPIR,ava_images___766739.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___766739.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___766739.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___766739.png,train,-0.07119219,-2.922443,-0.44889542,1.1735262,0.6283184,0.82380867,0.04812464,-0.051623046,-0.20166904,-0.034687568,0.536476,-0.3080461,0.11609179,-0.010236591,0.5540751,0.10663003,0.15358844,0.08405164,-0.29178533,0.15911463,-0.04150603,0.33632794,0.061220102,-0.19961491,-0.37978464
SUPIR:ava_images___767560,SUPIR,ava_images___767560.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___767560.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___767560.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___767560.png,test,2.910249,-0.6143789,-0.7970105,0.90504795,1.4394848,-0.24534369,1.0870538,0.07120927,0.40087402,0.72986835,-1.8861496,-0.7572285,-0.9897874,-0.08928393,0.77918255,0.8859468,0.63465405,-0.7374166,0.35277423,-0.3295898,0.27231124,0.7731102,-0.58021426,1.6787202,0.40167096
SUPIR:ava_images___767962,SUPIR,ava_images___767962.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___767962.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___767962.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___767962.png,test,-0.49098122,-1.1446342,2.8401155,1.5761609,0.96497446,-1.3399118,1.7520254,0.8389571,1.2591611,-1.7318004,-0.027419984,1.0628614,-0.70306516,1.803454,-0.26903337,-1.2408851,-0.558512,1.5794444,0.057190634,1.4345343,0.8635767,-0.6631409,-0.47799334,-0.41629195,0.71250695
SUPIR:ava_images___768663,SUPIR,ava_images___768663.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___768663.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___768663.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___768663.png,test,-1.0515684,5.0642223,-1.021991,-2.182117,1.0491081,-0.5417608,1.7370095,-3.666642,-1.6751351,0.18996957,2.7698495,0.569506,1.9544005,0.6824288,-1.3264141,-0.7938691,0.59370303,-0.2792281,-2.1273139,0.39161792,0.21718526,-1.51966,2.6315463,1.3177048,-0.10117874
SUPIR:ava_images___76880,SUPIR,ava_images___76880.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___76880.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___76880.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___76880.png,train,-0.8080199,-1.9170618,0.7607067,1.7338116,0.94863874,-0.54963434,0.39744025,0.350858,0.25636363,0.23490408,0.12010455,0.33719867,-0.72453046,-1.0766125,-0.8632527,0.849429,-1.1716439,-1.5157074,0.100579716,0.4532448,1.1002749,0.2204262,-0.7846628,-1.1018116,-0.3155954
SUPIR:ava_images___76974,SUPIR,ava_images___76974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___76974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___76974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___76974.png,train,-0.23583132,3.7834013,4.153328,4.258915,-2.4231865,-1.4470235,2.3482947,-2.430857,-0.11034222,0.009638526,2.8825288,-1.1099714,1.6373789,-1.6723651,0.84164286,2.0023959,-0.32401654,-2.3924384,-2.3497124,2.099304,1.8964812,-1.9418921,-2.1177971,-2.1217237,-0.9528734
SUPIR:ava_images___770057,SUPIR,ava_images___770057.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___770057.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___770057.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___770057.png,test,-1.814791,-0.17215204,-0.76973534,-0.8310559,0.05902499,0.42292172,-0.16397184,-0.73121464,-0.39720547,-0.75682396,-0.5040185,0.9034768,-0.41610518,0.58021206,-0.22149462,-0.07523161,-0.3434833,-0.86273694,-0.09072466,0.48431754,-1.6434025,0.53077674,-0.62454396,-1.4111274,0.28645515
SUPIR:ava_images___770234,SUPIR,ava_images___770234.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___770234.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___770234.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___770234.png,train,2.0616796,0.27404237,2.5599515,-1.3869132,0.5389048,1.769602,-1.9579306,2.593316,0.47230685,-2.034966,-0.8945562,1.2389474,0.75328845,2.0331283,-1.2276442,0.5256695,-0.16972992,-1.0777975,-1.3926642,-0.1339901,1.3980944,-0.21384978,-0.79771465,1.0054681,-0.17764293
SUPIR:ava_images___770564,SUPIR,ava_images___770564.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___770564.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___770564.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___770564.png,train,7.6339445,4.6218166,-2.6844115,-1.2116338,7.5964518,-0.08256209,1.9168744,-1.874015,1.8008296,2.4514694,1.2467474,2.6957924,0.98626,-0.56540847,-0.27403718,-0.79986113,-2.3106644,0.57058513,-1.9267287,0.08325945,-0.69656384,0.124608874,0.3570924,-0.5467955,-0.33705556
SUPIR:ava_images___770662,SUPIR,ava_images___770662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___770662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___770662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___770662.png,train,2.7393842,-1.3555632,-1.1967244,1.0338161,-0.22460884,-0.65017295,0.6467241,-0.4403852,0.010415465,-0.4909758,-3.5833151,-3.11057,0.43098044,-0.61557865,1.3686024,-1.3461075,-0.7310474,-0.9794203,0.2517494,2.3793087,-1.6671332,0.2638077,0.64408714,3.2325277,1.5356674
SUPIR:ava_images___770748,SUPIR,ava_images___770748.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___770748.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___770748.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___770748.png,train,1.9703001,-1.105264,1.8526278,1.5415514,-1.2481701,2.2020254,0.4549176,-0.75811803,-0.1480325,0.74321496,0.47813508,-0.43777305,-0.8571786,1.1175939,0.6159312,0.64825845,1.0635283,0.0060635507,-0.035209678,-0.1456738,0.7757611,-1.1361735,-1.5898539,0.11980881,-0.7557884
SUPIR:ava_images___770898,SUPIR,ava_images___770898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___770898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___770898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___770898.png,test,-4.876324,1.875313,-2.4672165,4.879486,1.5536895,1.5118442,-1.9825046,-0.10247144,1.194116,1.4045029,-2.423989,1.2528684,-0.34682772,-1.4219041,-2.9049108,-0.14584997,0.010209113,-1.3554207,2.0447352,1.2899466,1.3016481,0.6895757,-1.0359904,-0.7789806,-0.84703135
SUPIR:ava_images___771274,SUPIR,ava_images___771274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___771274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___771274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___771274.png,train,-4.68914,4.5859413,-3.9129198,2.6060772,0.3997038,4.01569,-1.5482957,0.8927475,0.26641327,-0.43168995,1.2050165,-1.8347583,-0.8932524,-0.3873492,0.086197466,-1.2171489,-1.3265641,0.912158,-0.35167655,-0.32939604,1.0873296,-1.417006,0.8701496,0.003581658,1.8879818
SUPIR:ava_images___771948,SUPIR,ava_images___771948.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___771948.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___771948.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___771948.png,test,1.7208873,-1.6154176,0.4617272,0.7540642,1.400727,0.26232356,0.6717686,0.10702458,0.3738296,0.04349182,-1.8418779,-0.37703875,-0.06423104,-1.0902627,0.039310694,0.4289257,-0.7134572,-0.62870836,-0.7598332,0.12811811,-0.9086238,-0.7415621,0.17043774,0.779174,0.58010525
SUPIR:ava_images___772196,SUPIR,ava_images___772196.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___772196.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___772196.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___772196.png,train,-4.514871,4.735444,0.76989955,1.6480123,-0.30334646,0.7233301,-0.74984735,-0.16805418,1.6362526,-1.1910068,-1.9842105,1.1045268,-2.2722325,0.14839633,-0.38230807,-0.9917611,-0.6324266,1.879839,2.0472531,0.29357556,0.103641436,-0.053327084,0.8782186,0.036668703,0.6376744
SUPIR:ava_images___772274,SUPIR,ava_images___772274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___772274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___772274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___772274.png,train,-0.18813248,-2.5549116,-0.92340803,0.8715899,0.29273605,0.810446,0.33187717,-0.5615835,-0.18484515,-0.37443826,0.7521018,-0.35345054,0.67904097,0.051370904,0.5524396,0.41743156,0.16592968,-0.074959934,-0.5555889,0.06211647,-0.10461553,0.44951612,-0.0074930973,-0.18140851,-0.2942331
SUPIR:ava_images___772429,SUPIR,ava_images___772429.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___772429.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___772429.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___772429.png,test,-0.5490339,-0.98996353,-2.047547,-1.6496671,-0.6783443,-0.09390199,0.010744736,-0.93856144,0.85418296,-0.5255507,-0.86883503,-0.5356825,0.65312904,0.05259545,-0.29565978,-0.77637607,0.23350957,-1.2496694,0.38942647,-0.41659442,-0.52830756,0.8803104,0.064119585,-0.3320703,0.045607604
