sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009
SUPIR:ava_images___93099,SUPIR,ava_images___93099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___93099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___93099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___93099.png,train,-0.71669286,-0.77948046,0.80053836,-1.5456973,0.58518934,0.55917525,-0.39816773,-0.08350457,-1.1832408,0.010811578
SUPIR:ava_images___93275,SUPIR,ava_images___93275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___93275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___93275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___93275.png,train,-3.0784001,1.0780046,1.6408834,-2.0401149,0.6779995,0.77420175,-0.16772914,-1.0817255,-1.555498,0.50101143
SUPIR:ava_images___935639,SUPIR,ava_images___935639.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___935639.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___935639.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___935639.png,train,3.9177763,2.0516517,-1.930434,0.7179507,0.20177203,0.5164267,1.7899835,-0.35882562,-1.3049302,-1.0076593
SUPIR:ava_images___935646,SUPIR,ava_images___935646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___935646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___935646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___935646.png,test,-0.24372001,-2.5292115,-2.2672634,-1.3487891,-1.8747365,-2.0888815,-1.12046,1.1822035,5.8583164,2.3542254
SUPIR:ava_images___935650,SUPIR,ava_images___935650.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___935650.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___935650.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___935650.png,test,-1.6913693,2.1088774,-1.5895314,-2.5047455,1.4592801,-0.11134505,-0.4516072,-1.7468711,-0.19202441,-2.209901
SUPIR:ava_images___935655,SUPIR,ava_images___935655.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___935655.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___935655.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___935655.png,test,-2.143466,2.013934,0.2407549,1.5624728,-1.6034341,-2.2480783,0.56718534,-0.918723,1.7975492,0.2959544
SUPIR:ava_images___93573,SUPIR,ava_images___93573.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___93573.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___93573.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___93573.png,test,-0.31757247,-2.5207174,-0.90003496,1.2274139,0.6759148,1.0063839,-0.2060116,-0.53063726,-0.56931937,-0.08013882
SUPIR:ava_images___936509,SUPIR,ava_images___936509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___936509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___936509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___936509.png,train,-0.16533501,-2.9721987,-1.8293288,-0.6730596,-0.7034716,0.38199377,-0.4306885,2.007221,2.7190785,1.5755742
SUPIR:ava_images___938315,SUPIR,ava_images___938315.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___938315.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___938315.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___938315.png,test,5.7495437,1.2353532,-1.1063672,3.3644671,-4.751729,-1.7076825,-4.47401,0.049930483,-3.0355833,0.6921634
SUPIR:ava_images___938703,SUPIR,ava_images___938703.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___938703.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___938703.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___938703.png,train,1.0673945,0.39623094,-0.8470358,-1.0489478,-3.4057868,-1.2604591,-2.0832815,-2.4307055,1.0229626,-0.23097602
SUPIR:ava_images___940984,SUPIR,ava_images___940984.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___940984.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___940984.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___940984.png,test,-1.6726545,-0.1899631,-1.0887196,-3.4695039,-0.15258282,-0.70173943,-0.92432445,-0.5936301,-1.6624011,-1.6896011
SUPIR:ava_images___941868,SUPIR,ava_images___941868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___941868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___941868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___941868.png,test,-0.27637762,1.0603006,1.7254088,2.3488245,-2.4449224,-3.7566338,1.3547692,-1.828736,1.5476944,-2.0310092
SUPIR:ava_images___942122,SUPIR,ava_images___942122.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___942122.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___942122.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___942122.png,train,-1.7294054,1.2269742,-0.6346642,-2.4795828,-2.403436,-1.3899244,1.385823,-2.3847497,-0.3689713,-0.28752568
SUPIR:ava_images___942291,SUPIR,ava_images___942291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___942291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___942291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___942291.png,train,-1.0399804,-1.2272022,-3.6623125,-2.5790515,-1.0158296,-1.6566662,-0.9818248,1.0214092,5.8912687,0.30183598
SUPIR:ava_images___942453,SUPIR,ava_images___942453.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___942453.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___942453.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___942453.png,test,1.2807013,-1.3220887,0.32971162,0.10209346,1.2974231,0.6722681,0.4905485,-0.0054709017,0.24514937,-0.4578129
SUPIR:ava_images___943973,SUPIR,ava_images___943973.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___943973.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___943973.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___943973.png,train,-1.3038102,-0.5429745,-1.2005146,-1.0345793,-1.4904087,-1.4800383,1.1028526,-1.4891971,-0.0789458,-0.18676147
SUPIR:ava_images___944054,SUPIR,ava_images___944054.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___944054.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___944054.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___944054.png,train,-0.28112373,5.2319336,-0.52893394,1.4488404,-2.997504,-0.47674584,2.4774516,-0.72011244,0.9445728,-1.5515597
SUPIR:ava_images___944586,SUPIR,ava_images___944586.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___944586.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___944586.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___944586.png,test,0.6319806,-1.6120987,-0.78143126,1.4716861,-2.0850239,1.3107288,3.3267102,1.7050292,-1.1561413,0.70926446
SUPIR:ava_images___944618,SUPIR,ava_images___944618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___944618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___944618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___944618.png,train,-2.3770154,3.422345,-0.114271104,-1.0801097,-1.2439735,0.4400056,0.2338042,-1.7925383,-1.063688,-1.7557404
SUPIR:ava_images___946666,SUPIR,ava_images___946666.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___946666.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___946666.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___946666.png,test,1.0040773,0.5406554,-0.2667511,-1.5869452,0.23206681,0.401704,-0.8738477,-0.88796103,-0.52439344,-0.6155292
SUPIR:ava_images___946686,SUPIR,ava_images___946686.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___946686.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___946686.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___946686.png,test,3.6822162,-0.26924348,-1.0844617,0.67971337,2.3173034,-0.008752346,1.0052814,-0.22757506,0.03432378,0.116176195
SUPIR:ava_images___94721,SUPIR,ava_images___94721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___94721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___94721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___94721.png,test,-0.9974783,2.6308086,3.888214,3.3297257,-2.032617,-3.5502806,3.9473228,1.3058071,-0.6264698,-0.37237215
SUPIR:ava_images___947789,SUPIR,ava_images___947789.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___947789.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___947789.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___947789.png,test,-0.43327755,-2.6801887,-2.7454545,-2.178349,-2.103286,-2.2336564,-1.7888103,1.4537599,5.538599,2.3812425
SUPIR:ava_images___94865,SUPIR,ava_images___94865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___94865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___94865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___94865.png,test,-0.45128885,-1.1875851,0.09463668,-1.1376206,0.18386352,1.4057748,0.23974755,1.7487079,-0.9134932,0.3111014
SUPIR:ava_images___949353,SUPIR,ava_images___949353.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___949353.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___949353.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___949353.png,train,4.3813424,0.5723827,-1.8984921,2.048985,-4.8339024,0.5256098,-0.88979304,3.0795448,-2.7049296,1.2054176
SUPIR:ava_images___950987,SUPIR,ava_images___950987.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___950987.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___950987.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___950987.png,train,-2.1129582,-0.045763254,2.1978989,-1.6186241,0.7739556,-2.8639894,-1.6275053,-0.49094775,-2.0534716,4.4567475
SUPIR:ava_images___951290,SUPIR,ava_images___951290.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___951290.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___951290.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___951290.png,train,0.5688796,-2.1365378,-1.4893501,-0.34754026,-1.6512353,-2.0991368,-1.5494006,1.3327203,4.3117743,0.053440094
SUPIR:ava_images___953752,SUPIR,ava_images___953752.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___953752.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___953752.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___953752.png,train,0.5187359,-2.3757176,0.95600325,0.5610672,0.4832566,0.7167265,0.2463781,-0.12065536,-0.2835858,-0.6033824
SUPIR:ava_images___954225,SUPIR,ava_images___954225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___954225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___954225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___954225.png,train,-0.0947238,-3.1773033,-0.547698,1.7949222,0.884811,0.2690847,1.1127388,-0.08058577,-0.29019636,-0.9412232
SUPIR:ava_images___955417,SUPIR,ava_images___955417.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___955417.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___955417.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___955417.png,train,-0.64235365,-1.6976674,-0.5854703,-1.2774125,0.6706687,0.43565458,-1.2983363,0.88584375,-0.28640953,-0.62459874
SUPIR:ava_images___956661,SUPIR,ava_images___956661.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___956661.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___956661.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___956661.png,test,5.7977843,2.9462922,-3.50859,0.18284369,-0.49823183,1.5581261,4.9356327,4.159323,-0.84013295,2.363768
SUPIR:ava_images___958275,SUPIR,ava_images___958275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___958275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___958275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___958275.png,test,-0.08681148,-3.1510434,-0.62360305,0.6496934,0.81924963,0.62717664,-0.3077845,0.28674486,-0.04345417,-0.2568309
SUPIR:ava_images___95982,SUPIR,ava_images___95982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___95982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___95982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___95982.png,test,4.990753,0.78414965,1.3932488,3.9373484,-3.9171946,-2.8804283,-1.9970672,-1.1541061,-1.4410334,-0.0985133
SUPIR:blur_dataset___motion0197,SUPIR,blur_dataset___motion0197.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/blur_dataset___motion0197.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/blur_dataset___motion0197.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/blur_dataset___motion0197.png,test,-0.44477436,-2.5082285,0.85677797,1.4493978,1.0100524,-0.6936425,0.97243756,0.34440455,0.41486216,-0.9430143
SUPIR:blur_dataset___out_of_focus0394,SUPIR,blur_dataset___out_of_focus0394.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/blur_dataset___out_of_focus0394.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/blur_dataset___out_of_focus0394.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/blur_dataset___out_of_focus0394.png,test,-2.4257717,-0.5177274,-1.0871878,-1.9141587,0.32861584,0.29019433,-0.26232994,-0.95472753,-2.382251,0.0046501607
SUPIR:blur_dataset___out_of_focus0544,SUPIR,blur_dataset___out_of_focus0544.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/blur_dataset___out_of_focus0544.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/blur_dataset___out_of_focus0544.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/blur_dataset___out_of_focus0544.png,train,-0.16156517,0.20959902,1.7176399,2.4731567,-0.18985504,-4.022742,2.165243,0.65977216,0.44154793,-3.7556658
SUPIR:blur_dataset___out_of_focus0685,SUPIR,blur_dataset___out_of_focus0685.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/blur_dataset___out_of_focus0685.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/blur_dataset___out_of_focus0685.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/blur_dataset___out_of_focus0685.png,train,-1.5906883,-0.3211894,0.34457582,-2.9664297,-1.3808291,-0.083334684,0.3300319,-2.5593388,-0.0024632365,1.5561203
SUPIR:pristine_images___00329,SUPIR,pristine_images___00329.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/pristine_images___00329.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___00329.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___00329.png,test,-3.9082925,3.5680358,2.5235512,4.264927,0.91101855,-2.0842872,0.8839691,0.31186363,1.546171,1.8064446
SUPIR:pristine_images___00530,SUPIR,pristine_images___00530.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/pristine_images___00530.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___00530.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___00530.png,test,-0.7567895,0.15929723,-0.6157414,-0.20753998,0.84157443,-0.9248816,-0.76777816,-0.0047260523,0.16969645,2.0673583
SUPIR:pristine_images___01138,SUPIR,pristine_images___01138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/pristine_images___01138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___01138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___01138.png,test,-1.1860698,0.9872601,4.368578,-0.31995118,2.0356777,-0.34913194,-1.7656221,1.8724838,0.11238748,2.1016796
SUPIR:pristine_images___01409,SUPIR,pristine_images___01409.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/pristine_images___01409.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___01409.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___01409.png,test,0.7663198,0.0150744915,3.5146494,-1.5913337,-0.34192878,0.2482112,0.55265164,-0.6058209,0.46511483,-0.8700138
SUPIR:pristine_images___03427,SUPIR,pristine_images___03427.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/pristine_images___03427.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___03427.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___03427.png,test,3.0764203,-0.5259373,2.8331113,0.45189542,-1.8748789,2.95291,-1.077709,1.2011259,0.15619856,0.35504106
SUPIR:pristine_images___03736,SUPIR,pristine_images___03736.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/pristine_images___03736.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___03736.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___03736.png,test,3.3562992,0.7893398,2.119911,-0.48915696,0.8430759,0.52144885,-2.5099058,1.7987694,0.45837367,-0.38763344
SUPIR:pristine_images___04323,SUPIR,pristine_images___04323.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/pristine_images___04323.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___04323.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___04323.png,train,5.0618963,1.3646681,1.0725873,3.5995803,-3.51599,-3.664381,-5.330946,1.3162615,-2.2164497,0.23057967
SUPIR:voc_emotic_ava___AVA__124763,SUPIR,voc_emotic_ava___AVA__124763.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___AVA__124763.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___AVA__124763.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___AVA__124763.png,train,-2.2740788,-1.3607383,-0.83183753,-2.1860003,0.47170183,-1.2569214,-0.3007656,-0.3070946,-1.191323,0.930496
SUPIR:voc_emotic_ava___AVA__416496,SUPIR,voc_emotic_ava___AVA__416496.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___AVA__416496.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___AVA__416496.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___AVA__416496.png,test,0.025657669,-1.227351,-2.3396306,-1.1398058,-1.5141346,-2.5697718,0.4872331,-0.9757427,2.3207405,-0.9722548
SUPIR:voc_emotic_ava___EMOTIC__95dq62n4pituo0usen,SUPIR,voc_emotic_ava___EMOTIC__95dq62n4pituo0usen.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__95dq62n4pituo0usen.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__95dq62n4pituo0usen.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__95dq62n4pituo0usen.png,train,-5.296892,2.770458,0.7101471,2.6067247,1.6898673,-1.0323693,-0.48086113,0.48068383,-0.9963347,2.8711464
