sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049,resnet_pca_050,resnet_pca_051,resnet_pca_052,resnet_pca_053,resnet_pca_054,resnet_pca_055,resnet_pca_056,resnet_pca_057,resnet_pca_058,resnet_pca_059,resnet_pca_060,resnet_pca_061,resnet_pca_062,resnet_pca_063,resnet_pca_064,resnet_pca_065,resnet_pca_066,resnet_pca_067,resnet_pca_068,resnet_pca_069,resnet_pca_070,resnet_pca_071,resnet_pca_072,resnet_pca_073,resnet_pca_074
RealESRGAN:ava_images___11607,RealESRGAN,ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___11607.png,test,-2.2943242,-0.109131575,0.08922398,-3.7135897,0.17813605,0.62799627,-0.6180042,-1.8338631,-1.6974139,0.81473833,-0.8691086,1.9073224,-2.0766578,-0.25657198,-0.13788462,0.022430543,0.5578519,-1.8685696,1.6409278,0.23643868,-1.2680105,0.5771048,0.7369175,-0.062386416,0.2630038,-0.72163934,-0.20299983,-0.99196434,0.23677678,-0.3825102,-0.25560704,-0.3990111,-0.70537776,1.3490863,-0.7584928,-0.56805074,0.63907164,-0.021171927,0.59171975,0.40753683,0.80115867,-0.59623384,0.0248949,-1.0515397,0.41542393,0.04099644,0.49196804,-0.95926565,-0.2820101,0.50498843,-1.2416369,-0.48946357,-0.16061297,-0.689868,0.26891914,0.9758903,0.32871416,1.5499983,0.50611967,0.4755583,0.571683,0.15249985,0.545527,0.06802206,0.13354433,0.18199687,-0.33062533,1.0210632,0.42997962,-0.25148034,1.1920842,-0.27646688,0.40315074,0.9915019,0.46123388
RealESRGAN:ava_images___117087,RealESRGAN,ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___117087.png,test,3.9167407,0.023532152,-1.3485322,1.5780921,-0.93463093,-1.6865333,-0.48843452,1.0162593,-0.42725846,0.41583017,-0.5345555,0.06687361,-1.1793609,0.42290217,0.28126296,-0.107515514,2.5371077,-1.6343621,1.1269705,-0.8244136,0.28099605,-1.1468925,-0.21066217,0.70998955,0.37233597,0.25263435,0.68960893,-0.10413119,-0.79870784,0.110706165,0.0024502277,-0.21744978,0.48208886,-0.26950318,0.35462335,-0.08560634,-0.08719306,0.5636383,-0.47672662,0.5188011,0.8976563,0.7299483,0.46595213,-0.881154,-1.5900172,0.40548337,-0.69799083,0.25922677,0.72739506,0.7467956,0.04399617,-0.7045903,-0.5765092,0.5493639,0.17215386,0.015963187,-0.116302654,0.24509177,-0.6333337,-1.1911551,0.86924624,-0.43481496,-0.07285383,0.121254854,0.25896305,-0.4905524,-0.14811262,-0.53114504,-0.16460988,0.51673174,-0.023502463,-0.6142314,-0.48724717,0.5795875,-0.10558148
RealESRGAN:ava_images___118960,RealESRGAN,ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___118960.png,train,-1.4942789,-1.3322549,-0.24886131,-1.7047032,-0.78392977,-1.2086211,0.8113079,-1.788941,-0.3434054,0.7840048,-1.3093269,0.7643003,1.4089706,0.5847726,1.7267818,-0.12007703,-0.08437912,-0.560987,-0.3746241,1.0991749,0.642892,-0.23366195,0.99817246,0.72331494,0.8005354,1.4157475,-0.13304514,-0.16524002,0.65275407,0.6304402,-0.10833096,1.0401255,-1.3526583,0.22379555,0.17844084,-0.27013996,-0.9542068,0.8270416,-0.67933357,0.59101963,-0.28311437,0.9064864,-0.114942096,0.45785016,-1.0295206,-0.23049358,-0.6958882,-0.72387254,-0.17625588,-1.0253657,-0.9547921,-0.23208483,-0.0034466777,0.31560037,-0.11687778,-0.55044657,-0.030173182,-0.32068703,-0.60627437,0.7549857,0.22188368,0.85861015,0.79211247,0.5630428,-0.19589512,0.37220365,0.35047948,1.1232551,-0.05038054,0.8524191,0.37182096,-0.15198201,-0.35210776,0.011480376,-0.8882482
RealESRGAN:ava_images___119484,RealESRGAN,ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___119484.png,test,5.6604943,1.1690338,-0.13872808,2.1506977,-3.9447758,-3.4909477,-4.6195126,1.2872899,-1.2249796,0.09690354,1.0119157,1.6946602,0.25418228,0.9727998,-0.8428609,-2.214815,-0.42424354,-0.74897647,-0.06219729,-1.2450649,-0.0045206174,-0.57924294,1.4963053,0.48633426,-0.8628157,-1.1698123,0.16585508,-0.1320419,-0.09429088,0.5778218,0.8577212,1.148477,-0.5144339,-0.106263384,0.017495438,-0.012106076,-0.36192107,-0.39405128,-1.148506,-0.3283416,0.7045828,1.093986,0.3467746,-0.84400415,-0.83732295,1.0463043,-0.29070395,-0.32089096,1.1673366,-0.182788,0.92425853,2.0168004,1.3110913,0.59524757,-0.3753661,1.0218558,-0.12019696,0.26346412,-1.5558355,0.6062697,0.5005996,-0.6935084,0.66943014,2.1016667,0.6640724,-0.5226897,-0.24046138,0.28397447,1.046482,-0.89250124,0.17869043,-1.0466318,-0.15769257,-0.060474813,-0.9809737
RealESRGAN:ava_images___119989,RealESRGAN,ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___119989.png,test,-2.5519872,-0.426924,1.1211267,-3.236508,-0.008561552,0.022448778,0.8963924,-1.6709596,-2.8417194,0.23913327,-0.7673369,1.4711432,-2.283421,-0.07822414,0.23671317,0.28511167,0.6822345,-0.51005334,-1.189967,0.80119646,-0.7562927,-0.95513475,1.6765538,-0.6250975,0.22587389,0.3870721,0.22946817,0.1350046,0.29714587,-0.8797282,0.10935415,0.7513058,-0.15787697,1.1459669,0.077848285,0.87635255,0.3461399,0.4119351,-0.8055779,0.027848158,0.11798434,-1.0280159,-0.0036442876,0.68059576,-0.7230712,0.10709898,-0.28515577,-0.608508,0.9196751,-1.3306099,-0.35295337,-0.12112075,0.39625007,0.5439741,1.0810294,0.34072423,-0.71236694,-0.74539524,0.29449302,0.18943176,0.8420339,-0.32828754,-0.36665234,-0.8806364,1.1821542,-1.1969957,0.1470261,-0.6241723,-0.47073728,0.02199404,-1.3186475,0.002705872,0.1761272,0.024987325,0.34096974
RealESRGAN:ava_images___120725,RealESRGAN,ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___120725.png,train,-3.0749233,-0.0074563026,-0.11553711,-1.4660751,0.41194192,-0.5602709,0.4121734,-0.5090221,-1.852314,0.26000282,-0.96209925,0.33571494,-0.42529678,0.2860198,0.504554,0.009477597,1.8705361,-1.0867702,-2.1115186,-0.38962832,-0.35143906,-0.76052976,1.969907,-0.85207707,-0.2205142,-0.3405217,0.44304687,-0.57923365,0.710333,1.1906078,-0.62736195,-0.43425474,1.3180678,1.5345597,-0.10772634,0.5015763,0.92381305,-0.2613521,-0.2945651,-0.7814146,-2.0074172,0.54900336,-0.7694237,-0.11588758,-0.19605291,0.085727036,-0.1456303,0.8072377,0.037073076,-0.736501,-0.035386212,-1.6039339,1.3815951,2.2447333,0.57655025,0.03256206,-0.42519668,-0.29773554,0.74230254,0.7982836,-0.5209573,-0.09619749,-1.218672,-0.26273322,0.33421665,-0.2544643,0.57833433,-1.1382233,-1.3084705,-1.1711365,0.37426516,-0.25951615,0.712216,0.5586878,-0.37088406
RealESRGAN:ava_images___121734,RealESRGAN,ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___121734.png,test,1.4356596,1.113045,3.7114758,-0.8309014,-1.7880993,1.117458,0.5696804,-1.7194183,-0.15460488,-1.117419,-0.96789795,-0.89532316,-1.7678981,1.2831938,-0.30184656,0.78358835,-0.16690937,0.710742,-1.1632524,0.47521007,1.4254482,-0.12625289,1.3221262,-0.23912892,0.010979546,0.9698069,0.2423332,0.18384895,-1.2818751,0.6296462,-0.8384357,0.42870745,-0.9579924,0.3843394,0.43071553,-0.15683596,-0.42979276,-1.6315418,0.21659994,0.7536479,0.04796745,-0.19513637,0.3558901,0.02465481,0.4360661,0.5799689,0.75148726,0.26350963,-0.68707323,-0.2349484,0.108569294,0.6759619,0.26401997,-0.19165681,0.36137703,-0.43659532,-0.3564689,-1.6265537,0.22633743,0.44388893,0.75384635,-0.21642844,-0.29137117,0.67094415,-0.20988104,-0.50266075,-0.2738704,0.07390583,0.14933147,0.3578347,-0.21973652,-0.6196734,-0.027589843,0.0689834,-0.77685696
RealESRGAN:ava_images___12322,RealESRGAN,ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___12322.png,test,-0.38480774,-1.9490473,-2.0228455,-0.42736876,-1.1352756,2.000933,2.3213708,3.0256019,-0.79215974,1.7790729,0.7010755,0.3302086,0.66057634,-1.2193263,0.89684325,-0.8974558,-0.7876586,0.30896607,0.1629734,-1.1541691,0.289987,0.5874326,-0.279229,-0.23870322,-0.35294667,0.28234437,0.15222687,0.21412748,-0.4299022,0.5827911,0.09136898,0.18678305,-0.22942477,-0.106221214,-0.14109764,-0.37635133,-0.27035972,-0.9704397,0.19904955,0.15524495,0.6831522,0.88539386,-0.28969243,0.29369017,0.74084663,-0.34543973,-0.013208598,-0.010964484,-0.32403213,-0.38059485,0.6130319,-0.54447865,-0.3892685,-0.18228956,0.1839191,0.026509367,-0.46157828,0.19172215,-0.056539565,0.04774703,0.07411286,-0.61030614,-0.29126498,0.14002652,0.22072399,0.18368119,0.017651588,-0.089809254,0.039903864,-0.41753358,0.012723828,0.28601784,0.4029872,0.18629166,0.3956966
RealESRGAN:ava_images___12327,RealESRGAN,ava_images___12327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___12327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___12327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___12327.png,test,-1.8830614,1.7224786,1.5623517,-4.6906424,0.23482269,-0.42745864,0.09795457,-0.78710103,-1.2964872,-0.19301629,-0.07523012,1.1361446,-3.1029015,-1.1769922,-1.6866369,-1.5953636,0.87434757,0.88330114,0.6471026,-0.053913016,-0.62252414,-0.18069172,0.459414,-0.6380238,-0.43501386,0.0880603,0.72082376,-0.11362767,0.17356738,-0.20205398,-0.19234887,0.5972619,1.4371843,-0.25653547,0.5277666,1.6786772,-0.111500725,-1.4909708,0.13776015,0.91365397,0.61339325,-1.0715163,-0.14334044,0.5727629,0.711652,-0.18078604,0.6290926,0.76736313,1.5232801,-0.1349731,-0.53731334,0.6793066,-0.29748088,-0.22760376,-0.011465341,1.0046045,-1.163164,0.29549828,0.7228996,-0.63510334,-0.70088005,-0.65527177,-0.02266772,0.42254627,0.949345,0.35632405,0.020059794,0.20417416,-0.058496986,-0.3995943,0.57574886,-0.5987753,-0.19079842,0.9863684,0.19568038
RealESRGAN:ava_images___123450,RealESRGAN,ava_images___123450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___123450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___123450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___123450.png,train,-5.1799126,3.3151243,-1.2223539,1.2952666,1.2074015,0.99097914,-1.6345501,-0.645911,-0.751515,-0.09358402,-0.5131827,-0.0047859848,-0.3901422,0.9504038,1.2977593,-1.0699867,-0.04522728,0.9678941,0.05477275,-0.30201128,-1.074677,-0.6920923,-0.53684294,0.35017502,0.20370907,0.81093544,0.06588745,1.8961445,0.028089784,-1.0212483,0.7960939,-0.14181879,-0.1460245,0.060439244,0.06826863,-0.418668,1.1555498,-1.8411018,-0.8297392,0.964978,-0.70793575,-0.21846431,0.34673002,-0.10775447,0.5272888,-0.5992773,-1.6150753,0.44968113,0.553121,0.43829256,0.26982218,0.8522271,-1.4066029,1.372274,-0.38706762,0.32391015,-0.5665509,-0.49719465,-1.1313455,-0.45388964,0.21467054,0.10160282,-0.79669094,0.4611833,-0.85083956,-0.22627753,-1.0328842,0.8333429,0.50050205,0.41529894,0.67010164,-0.20001161,0.45848066,-0.5131984,0.5235726
RealESRGAN:ava_images___124788,RealESRGAN,ava_images___124788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___124788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___124788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___124788.png,test,-1.9236085,-1.175298,-0.1570276,-1.5356911,0.40250647,0.049244285,0.36653638,-0.503363,-1.7348928,-0.24979097,0.49677354,1.0281758,-2.32108,0.2379681,0.07969463,0.3860634,-0.16918501,-0.26148874,-1.2612239,0.1897852,-0.29252306,-0.49693853,0.4911196,-0.11598593,0.8420103,1.004068,0.2006542,0.25235558,-0.41614217,-0.10060118,-0.23523848,-0.1648446,-0.54171747,-0.050876454,0.36362764,-0.12199551,0.13126118,0.6409741,-0.71655864,-0.14393878,1.0139064,-0.78002465,-0.025763582,0.37856904,0.09656577,-0.11473055,1.1781005,0.75210845,-0.3800013,-0.31717595,-0.5052118,0.43976563,0.25681448,0.17218399,0.24898693,-0.23132731,0.29369906,-0.6073619,0.37799963,-0.40079165,0.24388514,-0.3825002,0.17586562,-0.34558254,0.13022196,-0.148628,-0.042325616,-0.45911863,0.0448474,0.3852241,-0.5670608,-0.25552723,0.38811505,-0.20412773,-0.16542183
RealESRGAN:ava_images___124946,RealESRGAN,ava_images___124946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___124946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___124946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___124946.png,test,-2.7254193,0.5439346,-0.03127271,-2.0592408,0.7647844,-0.54599464,-0.27190688,-0.6660341,-1.7101907,0.89402604,0.64292026,0.52173066,-1.2550433,0.8590261,-0.09225869,0.15458167,-0.19637693,0.0062781274,-1.116506,1.0917397,-0.70511794,-0.11771399,0.3996707,0.16423874,0.74099785,0.7552563,-0.1458785,-0.06561479,-1.0549083,0.20958509,-0.34506163,-0.76275444,-0.7000826,0.29317158,1.0967636,0.31065318,0.33203954,-0.04823813,-0.025055997,-0.8122103,0.76912475,-1.0984858,0.36787435,-0.3270309,-0.35301122,0.37997532,0.3163945,0.7051851,-0.8910928,0.432388,-0.14404388,0.06561406,-0.14296877,0.107966796,0.45602247,-0.018552212,-0.5986929,-0.34323817,0.061097443,-0.7590269,-0.24471588,0.18070352,0.23022124,0.7566994,-0.60345095,0.053555705,-0.35352126,-0.032949604,0.868193,-0.12183562,-0.22266664,-0.40280816,0.464177,-1.1906853,0.85139054
RealESRGAN:ava_images___1260,RealESRGAN,ava_images___1260.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___1260.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___1260.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___1260.png,test,-1.5146753,-0.46107292,0.49681264,-2.1576986,0.38002622,-0.698938,0.56820285,-1.062543,-1.5706964,-0.17762652,-0.37249655,0.66799754,-1.4299455,-0.65161055,-0.07111186,1.0344567,0.24318025,-0.72757566,-0.26762065,-0.036522776,-0.55230474,-0.44182378,1.2762358,0.42120862,0.66882676,0.25513536,-0.41008455,-0.022933751,0.03674671,1.2157851,-0.8355158,0.2209645,-1.1758959,0.9415844,0.3890675,-0.13575044,0.47323567,1.1061777,-0.8655666,-0.09029925,0.5971761,-0.42933092,0.35231358,-0.46059367,-0.47802195,-0.35655916,0.09119402,-0.18935987,-0.0065710843,-0.5441962,-0.8846822,-0.007114783,0.062273704,0.15064117,0.58197033,0.3582458,-0.22097188,0.102905594,-0.39292166,0.39792868,0.0066829175,0.2186062,-0.17920879,-0.2591604,-0.024653733,0.16154562,0.2872906,-0.18284917,0.33915377,-0.017131276,0.789055,-1.0116813,-0.04620509,-0.019800775,0.47411284
RealESRGAN:ava_images___126023,RealESRGAN,ava_images___126023.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___126023.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___126023.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___126023.png,test,-2.0158603,4.479985,-4.0672755,-2.561067,0.7424471,-2.2540212,1.7871053,-1.1531004,2.0546227,-0.09608507,1.8769367,-2.206129,3.3137975,0.81406486,-0.91817003,-2.096622,2.1658242,-1.4690855,-2.0758216,-2.451896,0.8842969,-0.15368271,1.7364993,0.014524683,0.29196462,0.31434187,-0.87900037,-2.536142,-0.41183525,1.0229453,0.54870576,0.37840432,1.1147754,0.44728976,0.5339391,0.7112578,-0.14398494,-0.9953543,-0.54596287,-0.5360297,0.708554,1.7531677,-0.5792843,-0.1626664,-0.17887202,-1.328167,0.19087951,-0.099766016,1.0910865,0.9359149,-0.67366445,-0.9653797,-0.68440396,-0.22086146,-0.08030778,0.35994706,-0.76792383,0.8554681,-0.7030349,-0.26733378,-0.7087646,-0.37616456,0.018862084,-0.43732148,0.87035155,1.4522504,-0.09332219,0.73120874,-0.6957189,0.33933413,-0.08764256,-1.1557478,-1.0310059,1.4917076,-0.55635685
RealESRGAN:ava_images___126379,RealESRGAN,ava_images___126379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___126379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___126379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___126379.png,train,4.36688,-1.0257227,-1.2530591,2.0862174,-4.379917,-2.3723783,-4.8160076,0.2468779,-0.8630158,-0.1876019,1.840869,1.4402468,-2.000939,2.0926454,-0.3752452,-1.7962428,-1.907506,0.31992117,0.5140801,-1.1198823,0.26286516,2.7823513,1.9747678,0.23593648,-0.7863615,-0.32051152,1.7768612,-0.03021875,0.79286766,1.9518906,-0.34695107,-0.25133178,-0.45563444,-1.7322226,-1.0565714,1.8571744,2.255991,-0.9900391,-0.6509793,-0.46094295,-0.63968325,2.2608073,-0.17196545,0.07503641,-1.5304921,0.11877,-0.24775931,-2.2452784,0.654806,-0.49679488,0.5693955,0.73993725,0.74158835,0.2429403,-0.5695865,0.06461156,1.4285507,-0.60355765,1.5580878,0.652158,0.9522641,0.2749566,0.81518996,0.5241527,0.11030078,-0.9685284,0.4887775,-0.058970712,0.31873763,0.40124327,0.26001015,-1.3772347,1.1892422,0.048471145,0.046398055
RealESRGAN:ava_images___127867,RealESRGAN,ava_images___127867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___127867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___127867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___127867.png,test,3.211405,1.5566776,1.0339282,-1.4943029,2.4435375,0.60048133,0.27061084,-0.6801528,1.307971,0.2944225,0.751868,0.75969845,-1.1780734,0.6561142,-1.8116233,-0.4169605,-1.0522535,0.008971453,-1.3158273,-1.1418629,0.6889351,0.46915275,-0.084266685,0.693324,0.4837571,1.2371613,0.28723568,-0.23538026,-0.49727285,0.9665327,0.086334035,-0.17529777,0.26778924,0.3784504,0.3218638,-0.27012154,0.40366167,-0.3920333,-0.83216244,0.48459986,0.19622587,0.28840157,-0.62976676,0.844641,-0.4815558,0.6485446,0.51276916,1.2376834,0.1431022,-0.5282087,-0.5572828,-0.3420714,-0.48014602,0.29625756,0.46623,0.25254878,-0.876083,-0.44335976,0.4549166,0.6473328,0.20982374,-0.11669883,0.034011424,-0.5116301,0.3961141,0.33162025,-0.10392654,0.034988753,0.69890475,-0.19831136,0.03473176,-0.62947506,0.6385159,0.6500714,-1.0862193
RealESRGAN:ava_images___129466,RealESRGAN,ava_images___129466.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___129466.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___129466.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___129466.png,test,0.11902087,0.8381007,3.0313203,-2.4316964,0.24355423,-1.5288972,-5.355438,2.9299037,-0.13299274,1.2101576,0.6515046,-0.12416497,2.6655397,0.4252934,-1.0225711,0.9690169,-2.076669,2.0137851,1.745172,0.52227795,1.2057388,-0.19918537,-0.23994921,-0.07261724,0.26540825,-3.583668,1.472636,2.0908623,0.5447139,-1.2873812,-0.110471785,2.6902635,1.0073609,0.4933251,-1.1923162,-0.80364096,0.14115973,0.9059063,-1.6583083,-0.42820588,0.5238138,1.0012327,-0.30701333,-1.0462689,0.06973627,0.35889357,0.27278966,1.2723126,2.1125302,0.9094218,0.6440783,-0.15946151,0.42247948,-1.026917,-1.2094615,-0.7890866,-0.09017439,0.74123734,0.81767607,-0.88609076,-0.9909683,-0.9049139,-0.49812755,-1.5639731,0.4962579,0.7768136,0.31411105,-0.17753184,-0.23932073,-0.1397744,-0.047149003,-0.42406788,-0.037194535,0.80744624,-0.14403595
RealESRGAN:ava_images___130457,RealESRGAN,ava_images___130457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___130457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___130457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___130457.png,test,4.4054537,-0.49952245,0.073779345,2.2477028,-4.1875043,-2.498652,-4.404013,0.22130974,-0.65236247,-0.1874322,1.0101954,0.8849898,-0.89392525,-0.0067392737,-0.92868286,-3.0268948,-0.41524756,-0.22103862,0.4894847,-1.0192791,-0.75753516,0.12664571,1.2968389,0.55587095,-0.4247292,0.32851756,1.4309499,-0.08548802,-0.35667342,1.1093245,0.6701418,-1.2353184,-0.45299286,-0.8622838,-0.6721953,-0.350099,0.11833854,0.38120028,-0.79202974,-0.4936619,0.60813105,0.634351,0.46039793,1.2353427,0.08001754,-0.28012568,0.22570948,0.20573354,0.8205316,0.11038564,1.507273,0.026556477,-0.028268212,-0.58440256,-0.28541246,-0.002016019,-0.1537593,-0.9012939,0.21529374,0.5080551,-0.38624746,0.23616031,-0.25776535,-0.22740735,1.0827485,0.5118476,-0.6441846,0.08057318,-0.06957477,-0.17358042,0.3021846,0.2790285,0.089430936,-0.43414208,0.29159734
RealESRGAN:ava_images___133344,RealESRGAN,ava_images___133344.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___133344.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___133344.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___133344.png,test,-0.74740636,-2.4914687,-0.24231303,0.0999853,0.9816989,0.49110115,0.02297388,0.19321032,-0.6820706,-0.06637,0.3838262,-0.059155077,-1.0161312,-0.12731712,-0.046806335,0.10942908,0.29373735,-0.2405133,-0.3213369,-0.12391266,-0.22606525,0.21675155,0.26814637,-0.09086895,-0.1807632,0.22897321,0.4444018,0.03859426,0.3001144,0.21855234,0.24593604,-0.0960778,-0.3872465,0.1277909,0.025791183,0.14368805,-0.09162147,0.31723604,-0.15306547,-0.06982127,-0.021352902,-0.36867356,-0.5571357,0.49232012,0.28116608,-0.2154946,-0.24482922,0.53680426,-0.85378623,-0.42471677,-0.278631,-0.3448422,0.27717572,0.5793394,0.090284705,0.16128063,-0.1425493,0.17657545,-0.29990622,0.18684062,0.0069328696,0.09021893,-0.23947318,0.17508242,0.13729456,0.34902865,0.18662961,-0.06161181,0.15181947,-0.32860768,-0.44540602,-0.10319776,0.22330017,0.21324351,-0.036194324
