sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024
SUPIR:ava_images___338794,SUPIR,ava_images___338794.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___338794.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___338794.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___338794.png,test,-19.928467,1.8282394,10.309032,4.851845,7.581396,10.242357,-1.4693341,-6.9496717,10.732388,0.019462228,-3.4210587,-4.3460975,-3.7126346,6.4162416,-6.407599,-0.8599458,3.4440022,-0.18890738,-4.9459133,-5.896913,-1.1928874,2.2938519,-4.226392,5.5980377,0.3146881
SUPIR:ava_images___339633,SUPIR,ava_images___339633.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___339633.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___339633.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___339633.png,train,-24.03423,10.911543,7.639639,-10.378536,4.7207136,-9.410858,6.411231,1.6895392,-1.822233,-5.316843,-4.150777,0.17045307,-1.626368,-3.5517406,-8.370712,-1.6603465,2.4380105,-3.4214745,-5.427201,2.6558769,-0.7838836,-4.1329966,9.751991,2.545673,5.5873413
SUPIR:ava_images___340828,SUPIR,ava_images___340828.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___340828.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___340828.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___340828.png,test,-10.36624,-15.986233,1.6547617,27.086391,-1.4998312,-10.520138,-8.137636,-7.1277905,-3.0051477,6.061758,-6.1086674,0.6399331,3.5603144,6.7891617,4.6475368,-4.7182646,-3.6651611,1.4667706,-4.176883,-2.5715535,-1.0777149,4.1162686,-1.5373288,-11.789674,6.70545
SUPIR:ava_images___34272,SUPIR,ava_images___34272.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___34272.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___34272.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___34272.png,train,-1.9684772,-30.82106,32.536575,12.954538,-13.659173,-17.454456,-0.015434265,12.459389,1.0220947,-6.128065,5.4393387,-7.455847,0.2603653,-14.112957,-12.075876,-17.368229,-2.2336297,-9.809446,-6.652572,-12.6952095,3.9115503,8.587271,-10.154097,-10.220343,-8.940637
SUPIR:ava_images___344259,SUPIR,ava_images___344259.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___344259.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___344259.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___344259.png,test,-5.2652855,-8.85811,4.6167207,-8.197573,-16.723543,-7.063265,-3.0830388,-5.3034825,-5.863993,2.5741863,-13.741476,-3.8235395,4.8092,3.7197607,-13.561943,3.3489017,15.067344,2.4991822,3.5666528,6.613531,10.503842,-2.7016664,2.6877165,13.838756,-1.7707274
SUPIR:ava_images___3446,SUPIR,ava_images___3446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___3446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___3446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___3446.png,train,-30.468388,16.737522,1.5435897,-6.5120506,1.6750326,-2.6719928,5.8514915,3.9459324,-2.6151025,-3.297031,-3.6628084,-2.926876,1.307987,-0.7261487,3.6612508,7.294218,1.880866,-0.48168075,0.4456743,0.9817736,1.861429,-1.1225828,2.3303978,-1.0889562,0.79139805
SUPIR:ava_images___347147,SUPIR,ava_images___347147.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___347147.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___347147.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___347147.png,test,-27.609852,16.908686,4.7495174,-5.4777107,0.28374374,-3.0866995,3.8856177,3.255696,-3.1036172,-3.2233634,-3.3570416,-5.445901,1.304095,0.15156066,4.3842144,4.826907,0.73538494,1.3106349,2.446004,2.1666281,3.3690298,0.23537624,2.0650089,-0.457137,0.39707148
SUPIR:ava_images___347502,SUPIR,ava_images___347502.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___347502.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___347502.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___347502.png,test,5.343807,-23.632088,13.921478,10.670233,-36.243496,-9.123678,-2.8755317,3.5294623,3.549697,8.870578,-2.2097528,-7.2881603,8.567255,-3.857596,-0.15185255,3.6120198,6.2971225,4.505411,-4.15813,-14.005219,2.2393773,-2.1347523,-9.608308,10.080065,4.149795
SUPIR:ava_images___350711,SUPIR,ava_images___350711.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___350711.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___350711.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___350711.png,test,-0.47831345,-11.323359,-10.025818,-2.092685,-2.470308,-7.3688426,3.178289,-1.3132746,-10.039169,7.5413685,-24.983517,0.8445053,-7.825466,9.569284,9.3937,-0.92650604,0.9523339,-2.6101518,-8.768947,6.686404,-2.2927256,5.6386585,-0.17970455,-5.997604,-4.394842
SUPIR:ava_images___353472,SUPIR,ava_images___353472.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___353472.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___353472.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___353472.png,train,-19.32137,21.786911,-11.150619,10.556692,4.5735593,-3.249831,1.5770397,-1.8657436,-0.7947401,-2.1883612,-2.4278774,-0.7078786,-3.4558163,-2.093866,0.9833151,0.07280064,-0.28783274,1.7252893,-0.6331561,-0.019703627,1.4010463,1.5676465,-4.757457,2.6467485,-5.242916
SUPIR:ava_images___353739,SUPIR,ava_images___353739.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___353739.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___353739.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___353739.png,test,3.2502708,-11.400833,-22.038069,5.79041,9.998552,3.2773924,-0.66162586,-3.5367517,-1.0748714,-0.1642195,-5.4759245,5.043392,3.8661537,-0.46124628,-0.78939325,-12.500125,-0.17805767,8.818359,3.462121,7.748554,-1.8220065,2.7375927,-1.0852615,-5.3725877,-3.373251
SUPIR:ava_images___354665,SUPIR,ava_images___354665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___354665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___354665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___354665.png,train,-14.34602,4.6730404,-8.54437,-3.5631242,6.153595,-11.185926,9.833565,-1.1829089,-4.731474,-8.100964,-8.7125635,-0.30242682,13.538362,-0.880548,-2.3620827,-10.052942,-11.75426,8.012438,-2.7280545,2.2826397,10.984956,-11.447937,-0.5694189,-0.6929127,1.5159259
SUPIR:ava_images___354719,SUPIR,ava_images___354719.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___354719.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___354719.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___354719.png,train,-17.88105,10.973175,-2.1991315,-6.813313,0.5923232,9.612972,4.8498173,0.16575676,-7.4054437,6.236537,0.46221495,-5.1605873,-2.2585382,7.788867,4.454709,13.154509,0.4397049,3.6361198,-1.3501331,0.6186235,8.991062,0.872678,8.60818,3.19552,3.8296561
SUPIR:ava_images___355854,SUPIR,ava_images___355854.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___355854.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___355854.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___355854.png,test,-5.751377,6.376708,-15.946425,-17.303623,-14.021185,3.3866982,-14.365421,21.069721,-9.070318,-24.599277,0.6164706,-2.2478485,-5.629424,-2.4161103,2.0305688,1.5210447,-2.7419596,-5.3223934,-5.45487,-9.337301,2.7364867,8.141242,-2.3471088,-4.7270784,4.1159344
SUPIR:ava_images___356607,SUPIR,ava_images___356607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___356607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___356607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___356607.png,test,-27.01139,11.569679,-0.33485505,-1.719163,2.1195312,1.9548502,2.9991517,1.6616435,-1.0709023,-0.34460342,-5.7513676,-1.4882288,-1.3439772,-0.8272915,0.7216068,4.9963126,-2.878623,0.27463388,-0.02842784,4.928628,1.2887821,-1.1554908,0.9489533,0.40483582,-0.6624866
SUPIR:ava_images___358149,SUPIR,ava_images___358149.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___358149.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___358149.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___358149.png,test,3.8466835,-28.420498,-4.56358,5.6582656,18.734457,8.312078,17.584238,-3.1659772,-8.422212,-2.5123847,-9.428529,-11.104719,-3.2610142,7.011438,5.4926143,4.765144,-9.6161785,-1.2763927,6.258907,6.2471886,3.3065937,1.2957855,-0.32513082,-6.740902,1.7121298
SUPIR:ava_images___358296,SUPIR,ava_images___358296.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___358296.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___358296.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___358296.png,train,-25.184381,2.768629,12.223041,3.372609,1.9572965,2.2327533,-5.1966243,-0.990608,6.7631536,-3.2272642,-0.87260747,-4.8081555,-1.9769146,1.9901726,2.134509,-0.91203356,9.090359,-1.227172,-1.2678634,-7.0280886,-4.782057,3.6216507,-1.6873733,7.959604,0.3556435
SUPIR:ava_images___358773,SUPIR,ava_images___358773.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___358773.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___358773.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___358773.png,test,-1.2444382,5.6049232,-22.649427,-22.774086,-8.341911,-3.1618786,-3.2840323,3.0097916,-2.6719065,-7.0883617,-4.3515778,-4.888526,-0.18552345,3.3599324,1.7487305,-15.954383,-4.2373676,-4.958828,-9.236175,0.8073654,-0.008117557,8.564016,1.6818373,0.86502945,6.2114305
SUPIR:ava_images___360165,SUPIR,ava_images___360165.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___360165.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___360165.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___360165.png,test,13.467136,-26.35722,-21.403822,6.788317,14.819722,12.888075,10.53862,-7.8696475,11.36652,1.1620641,-9.988319,2.5513968,5.4398227,2.58826,-4.3203664,-1.3137407,-0.18490458,12.769535,3.7378411,5.3062687,-0.03993249,0.024658442,3.532246,7.464383,-3.3503191
SUPIR:ava_images___360923,SUPIR,ava_images___360923.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___360923.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___360923.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___360923.png,test,20.138077,-29.224648,-23.579851,13.350073,15.048394,6.2641816,13.074804,-0.68541634,6.8338265,-1.9400749,-8.887865,-12.470633,2.4328592,-0.30967543,5.755036,12.13505,-1.1845908,5.0511103,-4.8119926,-5.2042933,13.122489,-5.7102165,19.940002,7.454713,2.7176943
SUPIR:ava_images___361055,SUPIR,ava_images___361055.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___361055.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___361055.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___361055.png,test,-20.42838,9.638033,7.775016,-7.0950685,3.8780448,3.628078,-1.6520262,-6.3460116,-3.0457337,5.6418004,0.7428696,1.7102151,-4.807876,-0.19123545,-3.7102776,6.790642,-4.890836,-6.75864,0.17000246,1.0630083,-2.9980967,1.3621054,1.4160836,2.4622993,0.033227682
SUPIR:ava_images___361099,SUPIR,ava_images___361099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___361099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___361099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___361099.png,train,-21.029572,13.683783,11.005245,-5.42026,-2.6556518,5.138178,-0.65383387,1.3568127,6.8304667,-2.2688446,-5.1773167,-9.587189,0.61956567,-0.58766675,-2.5569372,-3.3053741,-10.159474,0.68742204,5.087795,2.7743533,3.2719605,4.315205,-12.403932,-4.7525053,-2.103352
SUPIR:ava_images___362246,SUPIR,ava_images___362246.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___362246.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___362246.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___362246.png,test,19.011726,-16.253902,-29.980886,-21.903667,-6.6761265,-18.842499,-38.57458,11.584834,24.985903,-6.984658,2.764228,-12.499332,-3.3556998,1.2225077,9.660195,8.084218,-7.161933,-0.7345325,3.6506567,8.8694105,-0.13986802,5.5568566,-5.8083053,7.176305,-1.4093925
SUPIR:ava_images___362736,SUPIR,ava_images___362736.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___362736.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___362736.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___362736.png,train,-19.855352,19.56453,-5.7002153,-2.5364287,3.1788385,-1.8115834,3.5008512,0.7084988,3.552596,-6.930571,0.9664767,-2.61305,-1.7143791,2.2532568,3.106156,-0.9363055,-0.17422676,-1.1816859,-5.3976684,-3.09563,1.0769782,1.4796486,-3.2895312,0.53319013,-1.6361191
SUPIR:ava_images___364293,SUPIR,ava_images___364293.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___364293.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___364293.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___364293.png,test,-1.3665447,6.5997562,13.846027,10.884251,-20.958416,-13.022285,9.780624,-2.341814,6.8184752,6.308068,-14.207566,-9.414635,8.21863,2.821533,-12.052615,-7.174761,7.4413414,4.144638,-9.719805,-3.775551,1.35008,-8.789832,-5.277999,3.3050694,8.180963
SUPIR:ava_images___36535,SUPIR,ava_images___36535.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___36535.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___36535.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___36535.png,train,-20.099522,10.723992,-2.2423635,-12.399858,-6.135868,7.7268405,-4.6940656,1.792963,-4.79597,-9.259235,-5.6743526,-2.6316967,-0.032414854,-1.3283184,-3.0518806,6.266885,7.142904,-6.151106,-0.66924566,0.82082486,2.0456107,9.401476,-10.056272,-2.9842167,-2.5457897
SUPIR:ava_images___36658,SUPIR,ava_images___36658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___36658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___36658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___36658.png,test,32.1123,-30.242062,-11.089011,18.699585,35.928787,21.758066,8.628384,-12.851889,-13.666016,-1.6148307,-2.3324733,-1.0937347,-2.1716096,-2.0582323,2.5834444,10.443956,0.1926136,-13.363689,-3.4485674,-6.698948,12.84302,-7.8942075,14.736687,-3.6937451,-2.4028318
SUPIR:ava_images___369408,SUPIR,ava_images___369408.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___369408.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___369408.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___369408.png,test,-2.6011505,9.115791,-4.687462,-6.5186563,4.8976073,1.839212,13.360468,-11.138605,-4.8877683,2.2602844,4.742552,-0.86983776,-0.57562745,6.1440926,0.96884334,7.2415366,4.1675425,1.1790025,-4.764763,-2.9217725,4.0565157,4.65992,7.402334,-0.117913485,-0.8899042
SUPIR:ava_images___369728,SUPIR,ava_images___369728.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___369728.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___369728.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___369728.png,train,56.07713,45.945923,11.481782,3.1377857,13.987512,21.941864,11.570124,19.620192,-5.833123,-19.439468,10.835027,-25.422564,32.13444,-1.9870014,-14.048347,-4.639639,-28.358284,16.342894,-36.31857,26.412403,-17.499914,-12.674124,41.7215,-36.71511,-44.79003
SUPIR:ava_images___37125,SUPIR,ava_images___37125.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___37125.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___37125.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___37125.png,test,20.423222,-52.075943,1.3112854,11.25511,31.758146,-2.366469,14.947157,7.5594473,-4.422337,-14.110137,0.98472,-39.00212,-7.381848,8.342223,-0.49174935,-6.514064,-11.028836,2.2611108,19.663338,0.47982597,-6.5602913,6.4991603,-7.53664,-6.44106,1.1218321
SUPIR:ava_images___371265,SUPIR,ava_images___371265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___371265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___371265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___371265.png,train,-7.202221,7.50694,-6.4064846,-8.5386715,-0.03150606,-2.5957913,6.28763,0.1296125,-3.386187,6.0771437,-15.4244585,-11.936995,-4.2839317,5.5574393,2.8332098,7.99144,-10.327389,4.9805794,-1.6469047,0.4761536,4.8023243,5.0796876,-10.500227,-4.854978,-4.009844
SUPIR:ava_images___372079,SUPIR,ava_images___372079.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___372079.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___372079.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___372079.png,test,-12.519737,8.892351,-5.7790427,-4.089713,-5.830534,6.6422944,-1.8986535,4.268764,-7.817927,-13.293524,-7.9794817,-3.5525737,8.08498,-0.37411234,-0.510071,2.0340881,8.630711,-0.32311535,4.241918,3.0562317,10.556985,3.541764,-3.0398192,2.8159413,-1.6783814
SUPIR:ava_images___373586,SUPIR,ava_images___373586.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___373586.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___373586.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___373586.png,train,18.46717,-21.813278,-25.19797,-0.063687086,21.371038,15.406204,-1.4679613,-2.0994384,-15.479141,-1.6082444,-38.202995,-12.168919,-7.998391,5.7668605,10.254427,1.8066106,1.1924977,-1.3800232,14.345737,13.533094,-0.9989685,9.595969,-1.5877107,-0.9389454,10.378467
SUPIR:ava_images___373892,SUPIR,ava_images___373892.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___373892.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___373892.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___373892.png,train,-0.46813583,-20.679554,5.408999,-11.617018,-7.4378223,19.643387,-29.733662,8.465304,5.13163,7.536949,-0.0461092,13.537743,-21.63817,4.5151033,2.5773263,9.746259,-3.2858381,13.481684,6.565302,15.773497,12.409413,6.392461,8.231365,7.251736,-7.7864056
SUPIR:ava_images___374845,SUPIR,ava_images___374845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___374845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___374845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___374845.png,test,11.073677,0.43699455,10.759217,-13.199516,-31.354845,1.4793191,-8.77142,0.44094306,-9.03798,2.5648975,0.21705604,5.0621624,-1.5479081,-5.632281,-3.1204324,9.278608,-6.6353045,-2.6264,-6.4521317,2.9330862,0.007790327,-13.086115,4.3861103,7.0543427,-0.158481
SUPIR:ava_images___375620,SUPIR,ava_images___375620.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___375620.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___375620.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___375620.png,test,-9.293577,-9.620855,8.988315,3.903763,-8.782581,-0.061227053,0.6529889,3.6427064,0.7374792,-1.5123601,-5.166751,-4.412157,4.911234,4.8286977,-3.749898,-3.637704,2.0684776,2.166854,-6.7552342,-0.44356418,-2.7025728,-1.1415321,-8.679823,-4.6855035,1.2599342
