sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009
SUPIR:ava_images___943973,SUPIR,ava_images___943973.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___943973.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___943973.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___943973.png,train,12.611546,-4.3486996,-6.852904,-13.253407,-7.0201693,3.4655392,26.134655,-14.436821,1.4652362,5.1859083
SUPIR:ava_images___944054,SUPIR,ava_images___944054.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___944054.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___944054.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___944054.png,train,-23.873766,17.92954,-0.23934916,3.1140752,-0.4264977,0.022010803,-1.2533588,-3.8559182,-1.7157468,1.2236116
SUPIR:ava_images___944586,SUPIR,ava_images___944586.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___944586.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___944586.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___944586.png,test,21.403152,7.185706,24.063925,-2.80463,-19.864561,-1.8953935,20.45147,-10.188878,19.639893,-8.896771
SUPIR:ava_images___944618,SUPIR,ava_images___944618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___944618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___944618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___944618.png,train,-27.4666,16.220673,-5.7612414,2.3429837,3.2427773,1.5752902,7.3632574,0.3542003,-4.2318077,-4.7519283
SUPIR:ava_images___946666,SUPIR,ava_images___946666.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___946666.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___946666.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___946666.png,test,-24.579542,12.253319,-4.910596,-1.29006,2.3719587,6.5329084,4.800617,3.8245525,-1.6366503,-3.321331
SUPIR:ava_images___946686,SUPIR,ava_images___946686.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___946686.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___946686.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___946686.png,test,-26.201347,13.237938,14.03449,-6.269139,-0.37426853,-2.316907,2.9787683,3.7462683,2.2006583,3.412928
SUPIR:ava_images___94721,SUPIR,ava_images___94721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___94721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___94721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___94721.png,test,-11.491371,-5.7382107,9.958756,14.04047,-23.33092,-2.4021602,1.2619209,0.03565985,-9.2598915,6.626644
SUPIR:ava_images___947789,SUPIR,ava_images___947789.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___947789.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___947789.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___947789.png,test,-3.5054874,0.40385056,-20.503874,-14.806507,-13.228019,-0.3331494,-0.25466728,5.72885,6.3304286,-6.0104218
SUPIR:ava_images___94865,SUPIR,ava_images___94865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___94865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___94865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___94865.png,test,-1.8812695,-15.591507,-6.0862737,-5.8524785,16.127134,-12.88826,-6.910786,3.5811362,-0.23261094,1.6390023
SUPIR:ava_images___949353,SUPIR,ava_images___949353.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___949353.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___949353.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___949353.png,train,-30.679214,18.400213,0.8135317,-4.8168144,0.71902,-3.3490736,5.173045,2.4084656,-3.2527432,-5.967853
SUPIR:ava_images___950987,SUPIR,ava_images___950987.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___950987.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___950987.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___950987.png,train,16.430035,-48.622818,-22.176449,34.137432,2.1204882,2.9830525,-1.972507,-2.9678602,24.804781,11.775807
SUPIR:ava_images___951290,SUPIR,ava_images___951290.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___951290.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___951290.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___951290.png,train,-12.319437,7.196419,-11.983571,-14.254772,-17.261265,2.2305536,-9.731482,11.6983,-11.453341,-10.108062
SUPIR:ava_images___953752,SUPIR,ava_images___953752.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___953752.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___953752.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___953752.png,train,27.558117,-84.77885,68.324585,-9.566675,22.158344,-14.877447,-4.349505,17.514889,-17.0038,-39.985035
SUPIR:ava_images___954225,SUPIR,ava_images___954225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___954225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___954225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___954225.png,train,107.3867,48.54579,40.20056,4.54891,-5.892744,-24.666859,18.276743,-21.16502,8.903097,-92.78716
SUPIR:ava_images___955417,SUPIR,ava_images___955417.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___955417.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___955417.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___955417.png,train,-0.824337,-7.2924576,-30.570053,-5.1705856,5.2193785,18.733906,2.9738307,11.784609,-2.5395355,-16.884094
SUPIR:ava_images___956661,SUPIR,ava_images___956661.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___956661.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___956661.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___956661.png,test,-30.386377,18.05652,2.8586776,-7.0073733,0.64072585,-6.499982,6.0335765,4.919869,-2.7395794,-6.8482914
SUPIR:ava_images___958275,SUPIR,ava_images___958275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___958275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___958275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___958275.png,test,39.831615,7.993228,-11.264566,-14.994183,-16.382553,4.0425572,-6.553375,11.535491,1.0839615,-19.038227
SUPIR:ava_images___95982,SUPIR,ava_images___95982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___95982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___95982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___95982.png,test,-31.086193,14.470021,11.583375,-0.8856778,-1.3034685,-4.253806,4.0588236,0.77531546,0.33540726,-3.6662974
SUPIR:blur_dataset___motion0197,SUPIR,blur_dataset___motion0197.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/blur_dataset___motion0197.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/blur_dataset___motion0197.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/blur_dataset___motion0197.png,test,23.017094,-23.532398,9.685468,8.225147,-46.527847,-17.827164,-0.7345147,13.561556,-0.33412433,11.091353
SUPIR:blur_dataset___out_of_focus0394,SUPIR,blur_dataset___out_of_focus0394.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/blur_dataset___out_of_focus0394.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/blur_dataset___out_of_focus0394.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/blur_dataset___out_of_focus0394.png,test,13.786423,-15.709099,-9.428468,-2.0565813,7.212677,9.14016,17.250675,-3.316111,-16.294214,-1.260645
SUPIR:blur_dataset___out_of_focus0544,SUPIR,blur_dataset___out_of_focus0544.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/blur_dataset___out_of_focus0544.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/blur_dataset___out_of_focus0544.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/blur_dataset___out_of_focus0544.png,train,3.2698097,-0.18724442,20.997946,16.051018,-25.669909,1.1770796,-12.587416,-6.204769,-9.703928,12.568953
SUPIR:blur_dataset___out_of_focus0685,SUPIR,blur_dataset___out_of_focus0685.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/blur_dataset___out_of_focus0685.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/blur_dataset___out_of_focus0685.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/blur_dataset___out_of_focus0685.png,train,-12.740137,-1.317524,-0.21491113,-0.34521496,10.798678,4.573772,-0.47297192,-10.274631,3.3490486,-4.1932783
SUPIR:pristine_images___00329,SUPIR,pristine_images___00329.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/pristine_images___00329.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___00329.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___00329.png,test,7.74123,8.758535,-4.650925,24.411072,-20.383171,0.6093004,-8.764006,-8.421009,-7.6216393,7.4412184
SUPIR:pristine_images___00530,SUPIR,pristine_images___00530.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/pristine_images___00530.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___00530.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___00530.png,test,-10.240215,4.716384,-10.930336,9.410723,-7.8903227,2.4983525,-5.80471,3.033079,6.8870263,-0.22733212
SUPIR:pristine_images___01138,SUPIR,pristine_images___01138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/pristine_images___01138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___01138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___01138.png,test,-13.176899,-16.006645,6.33196,19.87433,-1.5554667,-13.138109,-16.146128,2.0198896,9.231522,3.8163733
SUPIR:pristine_images___01409,SUPIR,pristine_images___01409.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/pristine_images___01409.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___01409.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___01409.png,test,5.466816,-22.32127,6.0675516,4.7681875,2.0692894,18.537624,-10.679848,-6.1657557,4.8645644,8.550472
SUPIR:pristine_images___03427,SUPIR,pristine_images___03427.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/pristine_images___03427.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___03427.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___03427.png,test,-17.271654,-8.945368,28.70394,-4.1256847,14.696758,-2.5475082,-11.877926,1.0003443,3.5293527,-1.1807493
SUPIR:pristine_images___03736,SUPIR,pristine_images___03736.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/pristine_images___03736.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___03736.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___03736.png,test,-24.640987,1.1802921,17.432772,-10.497511,0.32519698,-5.72491,-6.2099814,5.3999157,5.1271205,4.8493624
SUPIR:pristine_images___04323,SUPIR,pristine_images___04323.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/pristine_images___04323.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___04323.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___04323.png,train,-30.434763,14.669598,14.22257,-0.9967842,-0.73330104,-3.2007115,1.6630979,0.37465942,3.0545154,-0.7949154
SUPIR:voc_emotic_ava___AVA__124763,SUPIR,voc_emotic_ava___AVA__124763.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___AVA__124763.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___AVA__124763.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___AVA__124763.png,train,29.256512,-41.784492,-51.80647,-24.364061,5.183874,-47.823963,22.728155,-11.390725,22.183907,26.564735
SUPIR:voc_emotic_ava___AVA__416496,SUPIR,voc_emotic_ava___AVA__416496.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___AVA__416496.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___AVA__416496.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___AVA__416496.png,test,3.9603996,14.099169,1.5483786,-17.04149,-3.9325182,14.273001,-1.3898778,-0.717645,-3.3576856,-3.7267735
SUPIR:voc_emotic_ava___EMOTIC__95dq62n4pituo0usen,SUPIR,voc_emotic_ava___EMOTIC__95dq62n4pituo0usen.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__95dq62n4pituo0usen.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__95dq62n4pituo0usen.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__95dq62n4pituo0usen.png,train,-11.838936,13.940649,-13.439726,24.366217,-11.543049,-9.351364,0.38429213,-6.044106,-10.309832,6.24023
SUPIR:voc_emotic_ava___EMOTIC__COCO_train2014_000000021223,SUPIR,voc_emotic_ava___EMOTIC__COCO_train2014_000000021223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000021223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000021223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000021223.png,train,-11.659512,6.917143,-13.664982,19.707205,-9.991883,-4.889962,-9.634615,-0.66345435,-5.2304263,-3.8704932
SUPIR:voc_emotic_ava___EMOTIC__COCO_train2014_000000023315,SUPIR,voc_emotic_ava___EMOTIC__COCO_train2014_000000023315.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000023315.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000023315.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000023315.png,test,2.976448,-9.764826,-21.521664,29.890043,-11.474953,-8.239223,-3.9445453,-7.8313327,6.1512504,12.932626
SUPIR:voc_emotic_ava___EMOTIC__COCO_train2014_000000025549,SUPIR,voc_emotic_ava___EMOTIC__COCO_train2014_000000025549.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000025549.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000025549.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000025549.png,train,7.6997337,-23.588646,31.249537,0.1587522,-44.37127,-12.217834,-3.7154393,10.704308,1.225966,6.7053337
SUPIR:voc_emotic_ava___EMOTIC__COCO_train2014_000000064350,SUPIR,voc_emotic_ava___EMOTIC__COCO_train2014_000000064350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000064350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000064350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000064350.png,train,13.265282,-2.3928642,-28.66911,31.884733,-21.735031,-48.195698,-23.900465,-16.381908,-4.8936577,18.91404
SUPIR:voc_emotic_ava___EMOTIC__COCO_train2014_000000065191,SUPIR,voc_emotic_ava___EMOTIC__COCO_train2014_000000065191.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000065191.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000065191.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000065191.png,train,-4.6410694,-16.056828,13.312054,34.673706,-17.2345,-3.1526608,-3.3522468,-2.0823262,-6.4657464,18.618656
SUPIR:voc_emotic_ava___EMOTIC__COCO_train2014_000000120994,SUPIR,voc_emotic_ava___EMOTIC__COCO_train2014_000000120994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000120994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000120994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000120994.png,test,8.862591,-3.3523693,25.426329,-9.562199,-22.802689,12.790331,4.2019515,7.7231464,-10.38672,21.070934
SUPIR:voc_emotic_ava___EMOTIC__COCO_train2014_000000121867,SUPIR,voc_emotic_ava___EMOTIC__COCO_train2014_000000121867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000121867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000121867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000121867.png,train,-6.3744907,-3.6176949,13.916362,17.289099,-34.22235,-16.64182,-6.779922,-0.05691272,2.3172941,2.909912
SUPIR:voc_emotic_ava___EMOTIC__COCO_train2014_000000135626,SUPIR,voc_emotic_ava___EMOTIC__COCO_train2014_000000135626.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000135626.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000135626.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000135626.png,test,11.179596,-28.493263,23.465076,20.29187,-25.214432,8.871334,-10.651211,8.176306,2.0496778,10.90138
SUPIR:voc_emotic_ava___EMOTIC__COCO_train2014_000000156776,SUPIR,voc_emotic_ava___EMOTIC__COCO_train2014_000000156776.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000156776.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000156776.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000156776.png,test,-6.035763,-17.267273,3.7338274,20.419014,0.9834727,2.7954392,-4.251718,-5.84877,-2.9966347,8.939251
SUPIR:voc_emotic_ava___EMOTIC__COCO_train2014_000000158501,SUPIR,voc_emotic_ava___EMOTIC__COCO_train2014_000000158501.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000158501.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000158501.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000158501.png,test,-4.703251,-2.8274498,-15.542833,22.449978,-11.312496,-8.344513,-2.9612699,-11.44229,-6.621003,11.935847
SUPIR:voc_emotic_ava___EMOTIC__COCO_train2014_000000160291,SUPIR,voc_emotic_ava___EMOTIC__COCO_train2014_000000160291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___EMOTIC__COCO_train2014_000000160291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000160291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000160291.png,train,-4.6063595,0.9056492,25.564497,25.191242,-30.083187,17.658497,-13.406393,7.651968,-6.728108,6.975215
